scenario,model,original_index,y_true,probability_gt_50k,true_class_probability,binary_cross_entropy_loss,predicted_class,prediction_correct
s2_random_5_percent,fully_retrained,26999,0,0.29397705,0.706023,0.34810752,0,1
s2_random_5_percent,fully_retrained,27020,0,0.011636399,0.9883636,0.011704445,0,1
s2_random_5_percent,fully_retrained,27028,0,0.035068,0.964932,0.0356977,0,1
s2_random_5_percent,fully_retrained,27057,1,0.40992558,0.40992558,0.89177966,0,0
s2_random_5_percent,fully_retrained,27068,0,0.012016042,0.98798394,0.012088776,0,1
s2_random_5_percent,fully_retrained,27089,1,0.7396559,0.7396559,0.30157015,1,1
s2_random_5_percent,fully_retrained,27134,0,0.01743055,0.98256946,0.017584324,0,1
s2_random_5_percent,fully_retrained,27139,1,0.23254348,0.23254348,1.458678,0,0
s2_random_5_percent,fully_retrained,27175,0,0.0306594,0.9693406,0.031139135,0,1
s2_random_5_percent,fully_retrained,27249,0,0.08216322,0.9178368,0.08573556,0,1
s2_random_5_percent,fully_retrained,27289,0,0.0622756,0.9377244,0.06429911,0,1
s2_random_5_percent,fully_retrained,27379,1,0.35703138,0.35703138,1.0299315,0,0
s2_random_5_percent,fully_retrained,27404,0,0.3609483,0.6390517,0.44776988,0,1
s2_random_5_percent,fully_retrained,27458,1,0.88795644,0.88795644,0.11883258,1,1
s2_random_5_percent,fully_retrained,27472,1,0.93773377,0.93773377,0.064289205,1,1
s2_random_5_percent,fully_retrained,27510,0,0.28637183,0.7136282,0.33739322,0,1
s2_random_5_percent,fully_retrained,27517,0,0.013877226,0.9861228,0.013974667,0,1
s2_random_5_percent,fully_retrained,27585,0,0.0002120074,0.999788,0.0002117157,0,1
s2_random_5_percent,fully_retrained,27598,0,0.024139652,0.97586036,0.024435759,0,1
s2_random_5_percent,fully_retrained,27617,0,0.13645995,0.86354005,0.14671493,0,1
s2_random_5_percent,fully_retrained,27632,0,0.4286385,0.57136154,0.55973315,0,1
s2_random_5_percent,fully_retrained,27645,0,0.32344386,0.6765561,0.39073992,0,1
s2_random_5_percent,fully_retrained,27718,0,0.000112485344,0.9998875,0.00011253357,0,1
s2_random_5_percent,fully_retrained,27721,0,0.05867177,0.9413282,0.06046343,0,1
s2_random_5_percent,fully_retrained,27773,0,0.3050084,0.6949916,0.36385554,0,1
s2_random_5_percent,fully_retrained,27776,0,0.008294387,0.9917056,0.008328915,0,1
s2_random_5_percent,fully_retrained,27828,0,0.00012854529,0.99987143,0.00012874603,0,1
s2_random_5_percent,fully_retrained,27890,0,0.0047878954,0.9952121,0.004799366,0,1
s2_random_5_percent,fully_retrained,27918,0,0.65171933,0.34828067,1.0547466,1,0
s2_random_5_percent,fully_retrained,27986,0,0.015038857,0.98496115,0.015152931,0,1
s2_random_5_percent,fully_retrained,27990,0,0.0065458785,0.9934541,0.006567478,0,1
s2_random_5_percent,fully_retrained,27998,1,0.91303116,0.91303116,0.09098526,1,1
s2_random_5_percent,fully_retrained,28071,0,0.26248726,0.7375127,0.30447185,0,1
s2_random_5_percent,fully_retrained,28104,0,0.0010285494,0.99897146,0.0010290146,0,1
s2_random_5_percent,fully_retrained,28133,1,0.7669359,0.7669359,0.26535207,1,1
s2_random_5_percent,fully_retrained,28191,0,0.14918521,0.8508148,0.1615609,0,1
s2_random_5_percent,fully_retrained,28225,0,0.2901208,0.70987916,0.34266055,0,1
s2_random_5_percent,fully_retrained,28241,0,0.17975245,0.82024753,0.1981492,0,1
s2_random_5_percent,fully_retrained,28310,0,0.090780914,0.9092191,0.095169306,0,1
s2_random_5_percent,fully_retrained,28340,0,0.0021795689,0.99782044,0.0021820068,0,1
s2_random_5_percent,fully_retrained,28346,0,0.101846986,0.898153,0.10741472,0,1
s2_random_5_percent,fully_retrained,28365,0,0.04685676,0.95314324,0.047990084,0,1
s2_random_5_percent,fully_retrained,28375,0,0.059104472,0.94089556,0.0609231,0,1
s2_random_5_percent,fully_retrained,28391,1,0.818787,0.818787,0.19993128,1,1
s2_random_5_percent,fully_retrained,28406,0,0.23468834,0.76531166,0.26747215,0,1
s2_random_5_percent,fully_retrained,28465,0,0.1969131,0.8030869,0.2192924,0,1
s2_random_5_percent,fully_retrained,28557,0,0.0018121206,0.9981879,0.0018138885,0,1
s2_random_5_percent,fully_retrained,28620,0,0.0009163595,0.99908364,0.00091695786,0,1
s2_random_5_percent,fully_retrained,28673,0,0.0008127251,0.9991873,0.00081300735,0,1
s2_random_5_percent,fully_retrained,28703,0,0.0001500297,0.99985,0.00014972687,0,1
s2_random_5_percent,fully_retrained,28710,1,0.81392956,0.81392956,0.20588145,1,1
s2_random_5_percent,fully_retrained,28714,1,0.7242485,0.7242485,0.32262063,1,1
s2_random_5_percent,fully_retrained,28715,0,0.005074499,0.9949255,0.0050873756,0,1
s2_random_5_percent,fully_retrained,28737,0,0.06728571,0.9327143,0.06965637,0,1
s2_random_5_percent,fully_retrained,28831,0,0.018203815,0.9817962,0.018371582,0,1
s2_random_5_percent,fully_retrained,28892,0,0.004701357,0.9952986,0.0047125816,0,1
s2_random_5_percent,fully_retrained,28906,0,0.7141651,0.2858349,1.2523409,1,0
s2_random_5_percent,fully_retrained,28948,0,0.00019057916,0.99980944,0.00019073486,0,1
s2_random_5_percent,fully_retrained,28955,0,0.056531537,0.94346845,0.05819249,0,1
s2_random_5_percent,fully_retrained,28998,0,0.033020955,0.966979,0.033578396,0,1
s2_random_5_percent,fully_retrained,29025,0,0.24593787,0.7540621,0.28228045,0,1
s2_random_5_percent,fully_retrained,29029,0,0.063316114,0.9366839,0.06540942,0,1
s2_random_5_percent,fully_retrained,29033,0,0.4230944,0.5769056,0.5500766,0,1
s2_random_5_percent,fully_retrained,29034,0,0.049169663,0.95083034,0.05041957,0,1
s2_random_5_percent,fully_retrained,29047,0,0.010504464,0.9894955,0.010560036,0,1
s2_random_5_percent,fully_retrained,29072,0,0.07265464,0.92734534,0.0754292,0,1
s2_random_5_percent,fully_retrained,29076,0,0.0030064345,0.99699354,0.0030107498,0,1
s2_random_5_percent,fully_retrained,29118,1,0.81364316,0.81364316,0.20623338,1,1
s2_random_5_percent,fully_retrained,29135,0,0.39783633,0.6021637,0.5072259,0,1
s2_random_5_percent,fully_retrained,29153,1,0.31615293,0.31615293,1.1515293,0,0
s2_random_5_percent,fully_retrained,29196,0,0.00034989126,0.9996501,0.00034999847,0,1
s2_random_5_percent,fully_retrained,29214,1,0.61582166,0.61582166,0.48479784,1,1
s2_random_5_percent,fully_retrained,29220,1,0.56261337,0.56261337,0.5751626,1,1
s2_random_5_percent,fully_retrained,29233,1,0.52059793,0.52059793,0.6527772,1,1
s2_random_5_percent,fully_retrained,29262,0,1.06994985e-05,0.9999893,1.04904175e-05,0,1
s2_random_5_percent,fully_retrained,29306,0,0.0037306976,0.9962693,0.0037379265,0,1
s2_random_5_percent,fully_retrained,29314,1,0.80629766,0.80629766,0.21530229,1,1
s2_random_5_percent,fully_retrained,29328,1,0.06189254,0.06189254,2.7823555,0,0
s2_random_5_percent,fully_retrained,29329,0,0.16638048,0.83361953,0.18197823,0,1
s2_random_5_percent,fully_retrained,29384,0,0.46472088,0.53527915,0.62496686,0,1
s2_random_5_percent,fully_retrained,29456,0,0.032328054,0.96767193,0.032862186,0,1
s2_random_5_percent,fully_retrained,29491,1,0.7607125,0.7607125,0.27349976,1,1
s2_random_5_percent,fully_retrained,29549,0,0.0015476687,0.9984523,0.0015487671,0,1
s2_random_5_percent,fully_retrained,29555,1,0.6146851,0.6146851,0.4866451,1,1
s2_random_5_percent,fully_retrained,29556,0,0.096366905,0.9036331,0.10133195,0,1
s2_random_5_percent,fully_retrained,29592,0,0.2096354,0.7903646,0.23526096,0,1
s2_random_5_percent,fully_retrained,29628,0,0.21100792,0.78899205,0.23699903,0,1
s2_random_5_percent,fully_retrained,29760,1,0.8736757,0.8736757,0.13504599,1,1
s2_random_5_percent,fully_retrained,29806,0,0.00024040916,0.9997596,0.00024032593,0,1
s2_random_5_percent,fully_retrained,29819,0,0.0004030731,0.99959695,0.00040340424,0,1
s2_random_5_percent,fully_retrained,29827,0,0.00058720843,0.9994128,0.0005874634,0,1
s2_random_5_percent,fully_retrained,29848,0,0.002060748,0.9979392,0.0020627975,0,1
s2_random_5_percent,fully_retrained,29858,1,0.7463633,0.7463633,0.29254285,1,1
s2_random_5_percent,fully_retrained,29859,0,0.0028853551,0.99711466,0.0028896332,0,1
s2_random_5_percent,fully_retrained,29898,0,0.4562694,0.5437306,0.6093014,0,1
s2_random_5_percent,fully_retrained,29917,0,0.099258386,0.90074164,0.10453677,0,1
s2_random_5_percent,fully_retrained,29962,0,0.3218917,0.67810833,0.38844818,0,1
s2_random_5_percent,fully_retrained,29980,0,0.00072706275,0.99927294,0.00072717667,0,1
s2_random_5_percent,fully_retrained,29990,0,0.38224006,0.61775994,0.4816553,0,1
s2_random_5_percent,fully_retrained,29992,1,0.047773372,0.047773372,3.041287,0,0
s2_random_5_percent,fully_retrained,30029,1,0.8974866,0.8974866,0.10815708,1,1
s2_random_5_percent,fully_retrained,30080,0,0.0043477435,0.99565226,0.004357338,0,1
s2_random_5_percent,fully_retrained,30091,1,0.53431624,0.53431624,0.6267674,1,1
s2_random_5_percent,fully_retrained,30104,0,0.0076585147,0.99234146,0.0076880455,0,1
s2_random_5_percent,fully_retrained,30115,0,0.002175912,0.9978241,0.0021781921,0,1
s2_random_5_percent,fully_retrained,30168,0,0.030114308,0.9698857,0.030577183,0,1
s2_random_5_percent,fully_retrained,30205,1,0.8022542,0.8022542,0.22032978,1,1
s2_random_5_percent,fully_retrained,30206,0,0.00087133574,0.99912864,0.0008716583,0,1
s2_random_5_percent,fully_retrained,30302,0,0.010463526,0.98953646,0.010518551,0,1
s2_random_5_percent,fully_retrained,30361,0,0.21005528,0.7899447,0.23579228,0,1
s2_random_5_percent,fully_retrained,30372,0,0.011283822,0.9887162,0.011347771,0,1
s2_random_5_percent,fully_retrained,30432,0,0.0017062414,0.99829376,0.0017075539,0,1
s2_random_5_percent,fully_retrained,30569,1,0.2422928,0.2422928,1.4176083,0,0
s2_random_5_percent,fully_retrained,30579,0,0.0043715457,0.9956285,0.00438118,0,1
s2_random_5_percent,fully_retrained,30608,0,0.0018537766,0.99814624,0.0018553734,0,1
s2_random_5_percent,fully_retrained,30611,1,0.9956132,0.9956132,0.0043964162,1,1
s2_random_5_percent,fully_retrained,30626,1,0.80315995,0.80315995,0.21920139,1,1
s2_random_5_percent,fully_retrained,30645,0,0.010594078,0.98940593,0.010650635,0,1
s2_random_5_percent,fully_retrained,30659,0,0.009123848,0.99087614,0.009165764,0,1
s2_random_5_percent,fully_retrained,30746,0,0.072040275,0.92795974,0.074766874,0,1
s2_random_5_percent,fully_retrained,30756,0,8.746045e-05,0.99991256,8.773804e-05,0,1
s2_random_5_percent,fully_retrained,30760,0,0.03369274,0.9663073,0.034273386,0,1
s2_random_5_percent,fully_retrained,30782,0,0.0014160123,0.998584,0.00141716,0,1
s2_random_5_percent,fully_retrained,30800,0,0.84639287,0.15360713,1.8733568,1,0
s2_random_5_percent,fully_retrained,30813,0,0.025569819,0.9744302,0.02590251,0,1
s2_random_5_percent,fully_retrained,30831,1,0.4382543,0.4382543,0.82495594,0,0
s2_random_5_percent,fully_retrained,30848,0,0.01797576,0.98202425,0.018139362,0,1
s2_random_5_percent,fully_retrained,30865,1,0.6877332,0.6877332,0.37435436,1,1
s2_random_5_percent,fully_retrained,30872,0,0.43076292,0.5692371,0.5634582,0,1
s2_random_5_percent,fully_retrained,30881,0,0.36944306,0.63055694,0.46115178,0,1
s2_random_5_percent,fully_retrained,30886,0,0.2811229,0.7188771,0.3300649,0,1
s2_random_5_percent,fully_retrained,30929,1,0.29304978,0.29304978,1.2274127,0,0
s2_random_5_percent,fully_retrained,30954,0,0.15039678,0.84960324,0.16298592,0,1
s2_random_5_percent,fully_retrained,31014,1,0.5345586,0.5345586,0.6263139,1,1
s2_random_5_percent,fully_retrained,31019,1,0.1840431,0.1840431,1.6925852,0,0
s2_random_5_percent,fully_retrained,31046,0,0.26621687,0.7337831,0.3095417,0,1
s2_random_5_percent,fully_retrained,31049,0,0.041157734,0.9588423,0.042028666,0,1
s2_random_5_percent,fully_retrained,31069,0,0.018221013,0.981779,0.018389225,0,1
s2_random_5_percent,fully_retrained,31081,0,0.67944705,0.32055295,1.1377076,1,0
s2_random_5_percent,fully_retrained,31110,0,0.07646799,0.923532,0.07954979,0,1
s2_random_5_percent,fully_retrained,31142,1,0.98874974,0.98874974,0.011314043,1,1
s2_random_5_percent,fully_retrained,31149,0,0.0030540614,0.9969459,0.0030589104,0,1
s2_random_5_percent,fully_retrained,31207,0,0.00035101935,0.999649,0.00035095215,0,1
s2_random_5_percent,fully_retrained,31223,1,0.47995943,0.47995943,0.7340536,0,0
s2_random_5_percent,fully_retrained,31227,0,0.004898874,0.99510115,0.004910946,0,1
s2_random_5_percent,fully_retrained,31228,0,0.00054061593,0.9994594,0.00054073334,0,1
s2_random_5_percent,fully_retrained,31250,0,0.24217543,0.75782454,0.27730334,0,1
s2_random_5_percent,fully_retrained,31252,0,0.21291964,0.78708035,0.23942494,0,1
s2_random_5_percent,fully_retrained,31271,1,0.9601032,0.9601032,0.04071449,1,1
s2_random_5_percent,fully_retrained,31281,0,0.3205772,0.6794228,0.38651168,0,1
s2_random_5_percent,fully_retrained,31300,0,0.067889936,0.9321101,0.070304394,0,1
s2_random_5_percent,fully_retrained,31328,0,0.006017264,0.99398273,0.006035328,0,1
s2_random_5_percent,fully_retrained,31336,0,0.09124743,0.90875256,0.09568238,0,1
s2_random_5_percent,fully_retrained,31467,1,0.3428984,0.3428984,1.0703211,0,0
s2_random_5_percent,fully_retrained,31530,0,0.009269625,0.9907304,0.009313107,0,1
s2_random_5_percent,fully_retrained,31539,0,0.56216294,0.43783706,0.82590854,1,0
s2_random_5_percent,fully_retrained,31545,0,0.010506512,0.9894935,0.010561943,0,1
s2_random_5_percent,fully_retrained,31564,0,0.3546672,0.6453328,0.43798912,0,1
s2_random_5_percent,fully_retrained,31566,0,0.12255982,0.87744015,0.1307466,0,1
s2_random_5_percent,fully_retrained,31588,0,0.04042785,0.95957214,0.041267633,0,1
s2_random_5_percent,fully_retrained,31612,1,0.974007,0.974007,0.026336791,1,1
s2_random_5_percent,fully_retrained,31618,0,0.010851162,0.98914886,0.010910511,0,1
s2_random_5_percent,fully_retrained,31629,0,0.00023207729,0.9997679,0.00023174286,0,1
s2_random_5_percent,fully_retrained,31646,1,0.53252214,0.53252214,0.6301308,1,1
s2_random_5_percent,fully_retrained,31672,0,0.0066997777,0.9933002,0.0067224503,0,1
s2_random_5_percent,fully_retrained,31683,0,0.0027686027,0.9972314,0.0027723312,0,1
s2_random_5_percent,fully_retrained,31685,0,0.13337673,0.8666233,0.14315104,0,1
s2_random_5_percent,fully_retrained,31725,0,0.05170124,0.94829875,0.053085804,0,1
s2_random_5_percent,fully_retrained,31838,0,0.034652766,0.96534723,0.035267353,0,1
s2_random_5_percent,fully_retrained,31843,1,0.13514414,0.13514414,2.0014133,0,0
s2_random_5_percent,fully_retrained,31862,1,0.7243031,0.7243031,0.32254526,1,1
s2_random_5_percent,fully_retrained,31889,1,0.11113539,0.11113539,2.1970062,0,0
s2_random_5_percent,fully_retrained,31956,0,0.016306868,0.9836931,0.016441345,0,1
s2_random_5_percent,fully_retrained,31969,0,0.1470775,0.8529225,0.15908659,0,1
s2_random_5_percent,fully_retrained,31970,1,0.7007456,0.7007456,0.35561034,1,1
s2_random_5_percent,fully_retrained,32009,0,0.0006684927,0.99933153,0.0006685257,0,1
s2_random_5_percent,fully_retrained,32034,0,0.49076012,0.5092399,0.67483604,0,1
s2_random_5_percent,fully_retrained,32039,0,0.07473316,0.92526686,0.0776732,0,1
s2_random_5_percent,fully_retrained,32071,0,0.13440935,0.86559063,0.14434314,0,1
s2_random_5_percent,fully_retrained,32074,0,0.0020722146,0.9979278,0.0020742416,0,1
s2_random_5_percent,fully_retrained,32102,0,0.14255819,0.8574418,0.15380192,0,1
s2_random_5_percent,fully_retrained,32112,1,0.49639866,0.49639866,0.700376,0,0
s2_random_5_percent,fully_retrained,32116,0,0.0047639343,0.99523604,0.004775524,0,1
s2_random_5_percent,fully_retrained,32146,0,0.0022765885,0.9977234,0.0022792816,0,1
s2_random_5_percent,fully_retrained,32315,1,0.4369044,0.4369044,0.8280409,0,0
s2_random_5_percent,fully_retrained,32329,0,0.18504152,0.81495845,0.2046181,0,1
s2_random_5_percent,fully_retrained,32330,0,0.010325403,0.98967457,0.010378838,0,1
s2_random_5_percent,fully_retrained,32350,0,0.37390193,0.62609804,0.46824825,0,1
s2_random_5_percent,fully_retrained,32351,0,0.00032942425,0.99967057,0.00032901764,0,1
s2_random_5_percent,fully_retrained,32395,0,0.13201681,0.8679832,0.14158297,0,1
s2_random_5_percent,fully_retrained,32400,0,0.0008141199,0.99918586,0.00081443787,0,1
s2_random_5_percent,fully_retrained,32404,0,0.00019916623,0.99980086,0.00019931793,0,1
s2_random_5_percent,fully_retrained,32407,1,0.39018747,0.39018747,0.9411279,0,0
s2_random_5_percent,fully_retrained,32525,0,0.19368234,0.8063177,0.21527743,0,1
s2_random_5_percent,fully_retrained,32534,0,0.0019674608,0.9980325,0.0019693375,0,1
s2_random_5_percent,fully_retrained,32570,0,0.40170923,0.5982908,0.51367843,0,1
s2_random_5_percent,fully_retrained,32657,0,0.6472669,0.35273308,1.0420437,1,0
s2_random_5_percent,fully_retrained,32684,1,0.9940818,0.9940818,0.0059357793,1,1
s2_random_5_percent,fully_retrained,32781,1,0.7779211,0.7779211,0.25113016,1,1
s2_random_5_percent,fully_retrained,32800,0,0.03298113,0.96701884,0.033537388,0,1
s2_random_5_percent,fully_retrained,32817,0,0.005707979,0.994292,0.00572443,0,1
s2_random_5_percent,fully_retrained,32870,0,0.1937408,0.8062592,0.21534991,0,1
s2_random_5_percent,fully_retrained,32874,1,0.6685444,0.6685444,0.40265238,1,1
s2_random_5_percent,fully_retrained,32909,0,0.055666354,0.9443337,0.057275772,0,1
s2_random_5_percent,fully_retrained,32931,0,0.029447017,0.970553,0.029889345,0,1
s2_random_5_percent,fully_retrained,32941,0,0.32148537,0.6785146,0.38784915,0,1
s2_random_5_percent,fully_retrained,32958,0,0.05428213,0.9457179,0.05581093,0,1
s2_random_5_percent,fully_retrained,32969,0,0.2226275,0.7773725,0.25183558,0,1
s2_random_5_percent,fully_retrained,33002,1,0.65307623,0.65307623,0.4260614,1,1
s2_random_5_percent,fully_retrained,33005,0,0.014645971,0.985354,0.014754295,0,1
s2_random_5_percent,fully_retrained,33026,0,0.0007369512,0.99926305,0.00073719025,0,1
s2_random_5_percent,fully_retrained,33028,1,0.3026698,0.3026698,1.1951128,0,0
s2_random_5_percent,fully_retrained,33042,0,0.49245647,0.50754356,0.6781728,0,1
s2_random_5_percent,fully_retrained,33047,0,0.007221959,0.99277806,0.0072484016,0,1
s2_random_5_percent,fully_retrained,33060,0,0.010587567,0.9894124,0.010643959,0,1
s2_random_5_percent,fully_retrained,33233,0,0.00035155384,0.99964845,0.000351429,0,1
s2_random_5_percent,fully_retrained,33242,1,0.9197303,0.9197303,0.0836748,1,1
s2_random_5_percent,fully_retrained,33318,0,0.04361603,0.95638394,0.04459572,0,1
s2_random_5_percent,fully_retrained,33353,0,0.0014851954,0.99851483,0.0014863014,0,1
s2_random_5_percent,fully_retrained,33390,0,0.00055066985,0.9994493,0.0005507469,0,1
s2_random_5_percent,fully_retrained,33427,0,0.0083741,0.9916259,0.0084095,0,1
s2_random_5_percent,fully_retrained,33493,0,0.06730518,0.9326948,0.069677114,0,1
s2_random_5_percent,fully_retrained,33498,0,0.20791028,0.7920897,0.23308063,0,1
s2_random_5_percent,fully_retrained,33500,0,0.0027122637,0.99728775,0.0027160645,0,1
s2_random_5_percent,fully_retrained,33553,0,0.44120038,0.5587996,0.5819643,0,1
s2_random_5_percent,fully_retrained,33567,1,0.9963612,0.9963612,0.003645443,1,1
s2_random_5_percent,fully_retrained,33611,1,1.0,1.0,0.0,1,1
s2_random_5_percent,fully_retrained,33619,0,0.39572057,0.6042794,0.50371855,0,1
s2_random_5_percent,fully_retrained,33620,1,0.062464405,0.062464405,2.7731583,0,0
s2_random_5_percent,fully_retrained,33669,1,0.6654627,0.6654627,0.40727276,1,1
s2_random_5_percent,fully_retrained,33684,0,0.0011119965,0.998888,0.0011124611,0,1
s2_random_5_percent,fully_retrained,33696,1,0.061286744,0.061286744,2.7921917,0,0
s2_random_5_percent,fully_retrained,33711,0,0.14917544,0.8508246,0.16154933,0,1
s2_random_5_percent,fully_retrained,33743,0,0.09992262,0.9000774,0.10527444,0,1
s2_random_5_percent,fully_retrained,33760,0,0.0005192027,0.9994808,0.00051927567,0,1
s2_random_5_percent,fully_retrained,33762,0,0.0012460065,0.99875396,0.0012469292,0,1
s2_random_5_percent,fully_retrained,33768,0,0.14658825,0.85341173,0.15851319,0,1
s2_random_5_percent,fully_retrained,33779,1,0.3474808,0.3474808,1.0570457,0,0
s2_random_5_percent,fully_retrained,33786,0,0.10316362,0.8968364,0.10888195,0,1
s2_random_5_percent,fully_retrained,33806,0,0.08822922,0.91177076,0.092366695,0,1
s2_random_5_percent,fully_retrained,33839,0,0.3975221,0.6024779,0.50670433,0,1
s2_random_5_percent,fully_retrained,33840,0,0.0005832776,0.9994167,0.0005836487,0,1
s2_random_5_percent,fully_retrained,33901,1,0.24770533,0.24770533,1.3955153,0,0
s2_random_5_percent,fully_retrained,33951,0,0.07559254,0.9244075,0.078602314,0,1
s2_random_5_percent,fully_retrained,33978,0,0.029257802,0.9707422,0.029694319,0,1
s2_random_5_percent,fully_retrained,33982,1,0.19973259,0.19973259,1.6107757,0,0
s2_random_5_percent,fully_retrained,33985,0,0.008169139,0.9918309,0.008202553,0,1
s2_random_5_percent,fully_retrained,34006,0,0.28123832,0.7187617,0.33022535,0,1
s2_random_5_percent,fully_retrained,34017,1,0.7744708,0.7744708,0.25557527,1,1
s2_random_5_percent,fully_retrained,34095,0,0.00408383,0.9959162,0.0040922165,0,1
s2_random_5_percent,fully_retrained,34096,0,0.21000181,0.7899982,0.23572469,0,1
s2_random_5_percent,fully_retrained,34109,0,0.7138915,0.2861085,1.2513843,1,0
s2_random_5_percent,fully_retrained,34124,0,0.73937917,0.26062083,1.3446888,1,0
s2_random_5_percent,fully_retrained,34127,1,0.7105661,0.7105661,0.34169328,1,1
s2_random_5_percent,fully_retrained,34160,1,0.18072206,0.18072206,1.710795,0,0
s2_random_5_percent,fully_retrained,34180,0,0.028251098,0.9717489,0.028657913,0,1
s2_random_5_percent,fully_retrained,34189,1,0.6421022,0.6421022,0.44300777,1,1
s2_random_5_percent,fully_retrained,34220,0,0.0019318176,0.99806815,0.0019335747,0,1
s2_random_5_percent,fully_retrained,34255,1,0.9956145,0.9956145,0.0043951105,1,1
s2_random_5_percent,fully_retrained,34272,1,0.82837987,0.82837987,0.18828343,1,1
s2_random_5_percent,fully_retrained,34276,0,0.0007016509,0.99929833,0.0007019043,0,1
s2_random_5_percent,fully_retrained,34387,1,0.31148267,0.31148267,1.1664116,0,0
s2_random_5_percent,fully_retrained,34439,0,0.0025526115,0.9974474,0.0025558472,0,1
s2_random_5_percent,fully_retrained,34461,0,0.42380884,0.5761912,0.55131584,0,1
s2_random_5_percent,fully_retrained,34471,0,0.6349613,0.3650387,1.007752,1,0
s2_random_5_percent,fully_retrained,34485,0,0.29118088,0.70881915,0.3441549,0,1
s2_random_5_percent,fully_retrained,34494,0,0.0020045855,0.99799544,0.0020065308,0,1
s2_random_5_percent,fully_retrained,34598,0,0.0005683616,0.9994316,0.0005683899,0,1
s2_random_5_percent,fully_retrained,34604,1,0.7885541,0.7885541,0.23755431,1,1
s2_random_5_percent,fully_retrained,34609,1,0.12568827,0.12568827,2.0739505,0,0
s2_random_5_percent,fully_retrained,34636,0,0.0032277114,0.9967723,0.003232956,0,1
s2_random_5_percent,fully_retrained,34703,0,0.0025263808,0.9974736,0.0025296211,0,1
s2_random_5_percent,fully_retrained,34706,0,0.026963944,0.97303605,0.027334213,0,1
s2_random_5_percent,fully_retrained,34727,0,0.00044578427,0.9995542,0.00044584274,0,1
s2_random_5_percent,fully_retrained,34757,0,0.17244439,0.8275556,0.18927896,0,1
s2_random_5_percent,fully_retrained,34813,0,0.09001475,0.90998524,0.09432697,0,1
s2_random_5_percent,fully_retrained,34816,1,0.049341645,0.049341645,3.0089867,0,0
s2_random_5_percent,fully_retrained,34842,0,0.04395768,0.9560423,0.044953108,0,1
s2_random_5_percent,fully_retrained,34896,1,0.100845926,0.100845926,2.2941613,0,0
s2_random_5_percent,fully_retrained,34964,0,0.00016155596,0.9998385,0.00016117096,0,1
s2_random_5_percent,fully_retrained,35023,0,0.023098132,0.9769019,0.023369074,0,1
s2_random_5_percent,fully_retrained,35036,0,0.16494703,0.83505297,0.18026018,0,1
s2_random_5_percent,fully_retrained,35046,0,0.0008721901,0.9991278,0.000872612,0,1
s2_random_5_percent,fully_retrained,35078,1,0.721772,0.721772,0.326046,1,1
s2_random_5_percent,fully_retrained,35092,0,0.005063024,0.994937,0.0050759315,0,1
s2_random_5_percent,fully_retrained,35136,0,0.00284056,0.9971594,0.0028448105,0,1
s2_random_5_percent,fully_retrained,35159,1,0.20604521,0.20604521,1.5796596,0,0
s2_random_5_percent,fully_retrained,35193,0,0.04182731,0.9581727,0.042727232,0,1
s2_random_5_percent,fully_retrained,35219,1,0.35390848,0.35390848,1.0387169,0,0
s2_random_5_percent,fully_retrained,35256,0,0.23833467,0.76166534,0.27224803,0,1
s2_random_5_percent,fully_retrained,35264,0,0.08980624,0.91019374,0.09409785,0,1
s2_random_5_percent,fully_retrained,35272,0,0.0289222,0.9710778,0.029348612,0,1
s2_random_5_percent,fully_retrained,35284,0,1.3009237e-05,0.999987,1.335144e-05,0,1
s2_random_5_percent,fully_retrained,35315,0,0.006313832,0.99368614,0.006333828,0,1
s2_random_5_percent,fully_retrained,35323,0,0.17362496,0.826375,0.19070661,0,1
s2_random_5_percent,fully_retrained,35343,1,0.532957,0.532957,0.6293145,1,1
s2_random_5_percent,fully_retrained,35348,0,0.00087862276,0.99912137,0.0008788109,0,1
s2_random_5_percent,fully_retrained,35380,0,0.06648435,0.93351567,0.06879759,0,1
s2_random_5_percent,fully_retrained,35407,0,0.48995548,0.5100445,0.6732572,0,1
s2_random_5_percent,fully_retrained,35424,1,0.9346805,0.9346805,0.0675505,1,1
s2_random_5_percent,fully_retrained,35429,0,0.023014218,0.9769858,0.023283243,0,1
s2_random_5_percent,fully_retrained,35446,0,0.07099837,0.9290016,0.07364488,0,1
s2_random_5_percent,fully_retrained,35452,0,0.0059521296,0.9940479,0.005970001,0,1
s2_random_5_percent,fully_retrained,35497,0,0.3120663,0.6879337,0.37406272,0,1
s2_random_5_percent,fully_retrained,35570,0,0.009485301,0.9905147,0.009530544,0,1
s2_random_5_percent,fully_retrained,35611,0,0.49072924,0.5092708,0.6747754,0,1
s2_random_5_percent,fully_retrained,35616,1,0.8274291,0.8274291,0.18943183,1,1
s2_random_5_percent,fully_retrained,35641,0,0.009098741,0.99090123,0.0091404915,0,1
s2_random_5_percent,fully_retrained,35667,0,0.72529876,0.27470124,1.292071,1,0
s2_random_5_percent,fully_retrained,35678,0,0.16075306,0.8392469,0.17525029,0,1
s2_random_5_percent,fully_retrained,35696,0,0.008531907,0.9914681,0.008568764,0,1
s2_random_5_percent,fully_retrained,35799,0,0.16272943,0.83727056,0.17760801,0,1
s2_random_5_percent,fully_retrained,35802,0,0.00046146024,0.99953854,0.00046157837,0,1
s2_random_5_percent,fully_retrained,35866,1,0.17752457,0.17752457,1.7286462,0,0
