scenario,display_name,epoch,model,original_index,normalised_entropy
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3926,0.8662102770257346
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3947,0.15548214372318436
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3972,0.0011614466274369702
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3977,0.1466714086946174
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3978,0.9004406569570927
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,3995,0.7114976085384118
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4016,0.7060931802430543
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4017,0.0009283964439145029
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4022,0.8574501759115934
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4052,0.011108334111284705
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4056,0.9975233320510908
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4088,0.767572913225238
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4131,0.20030444468267639
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4182,0.0014920611853475791
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4196,0.14155800102239974
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4239,0.9999410293352307
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4250,0.39274236766118975
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4305,0.39233992562468323
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4309,0.9591674304794182
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4348,0.4193998031173125
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4352,0.5682292883313239
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4368,0.00716697117467495
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4426,0.0016773617341007505
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4466,0.944033341364227
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4474,0.1539259906957371
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4476,0.03136033713212428
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4478,0.8944342947078763
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4493,0.9951531639582021
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4498,0.8622151763184855
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4504,0.7067033761412416
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4526,0.5555145596767762
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4580,0.3393728371931362
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4650,0.3734232660169499
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4682,0.44701136894004806
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4691,0.2770027319504835
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4704,0.08185019975673545
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4724,0.8792061283378038
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4761,0.002675706456964205
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4764,0.19643306122546347
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4804,0.8336881781186161
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4870,0.008150267472579013
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4938,0.9972838364890588
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4963,0.38469873566707546
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4967,0.06043532928606291
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,4972,0.1903072578830445
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5005,0.2391195411650164
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5049,0.3593275245619884
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5088,0.3558473985986536
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5103,0.22348503483680218
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5117,0.0312978547194904
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5124,0.9920289730409289
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5151,0.954906042546237
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5181,0.9202571648074043
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5186,0.03629312479645782
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5221,0.8914265883975957
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5284,0.35457805453319174
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5302,0.3307560474616157
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5303,0.02637523530401259
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5308,0.7589461951832968
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5315,0.9944060077215938
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5343,0.09968353725427348
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5447,0.9085435317248278
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5466,0.0027098317695549465
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5502,0.16937755580622932
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5516,0.1438656778925789
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5519,0.0037526119531452523
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5568,0.9767144848191871
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5601,0.14899246920239406
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5623,0.3708833931895258
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5709,0.005792652291532447
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5723,0.7806566590991821
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5801,0.999706200058755
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5893,0.15591804014263222
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5902,0.6541933286872023
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5912,0.0003410118301531313
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,5932,0.8313074602642808
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6004,0.1140590611166151
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6022,0.23094236911429641
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6031,0.4301546745412201
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6037,0.9536435033716129
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6053,0.16897628597450626
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6165,0.5059012273113248
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6175,0.12479400912083297
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6183,0.7467273340721257
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6206,0.030501417682883763
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6248,0.9998674571620817
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6275,0.5233958392998637
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6285,0.6592801636751296
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6291,0.8514913357125398
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6317,0.5850955852657704
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6353,0.014217907858886688
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6364,0.3501153451716953
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6381,0.5254577667659005
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6388,0.0005640388860623466
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6411,0.02099517918485699
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6450,0.5748773964922741
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6474,0.9876996881391769
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6555,0.014572363382869123
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6557,0.2391936236422273
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6575,0.2817532025027686
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6588,0.6608222037568284
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6595,0.0025790452698208847
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6670,0.8795302374561432
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6772,0.6636336937762998
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6780,0.8897039544928433
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6807,0.3517215913826168
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6906,0.42711743116159
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6908,0.19479577914438415
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6916,0.12920581238846282
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6956,0.4873792750744638
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6966,0.3744835276000932
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6970,0.6830160580668275
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6981,0.9723279623480903
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,6999,0.9805656308929471
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7007,0.7320295951079787
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7030,0.06826417792008167
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7044,0.010936527985920467
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7080,0.13947754792363673
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7102,0.24320146830943362
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7103,0.9572365277231257
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7135,0.0013063442159040998
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7150,0.9745049342110231
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7154,0.05231071784100799
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7157,0.9996652768143544
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7171,0.00704869834158996
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7217,0.9790998511382079
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7291,0.039370873660684924
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7308,0.7187950316712645
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7378,0.9719413613732862
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7396,0.7554505416739123
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7444,0.039224558970597914
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7446,0.0037212658419067675
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7460,0.7243957265538167
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7461,0.6039942358007614
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7581,0.8573881557928255
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7627,0.42972653561330393
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7665,0.21822829301850552
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7699,0.026293762726905427
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7749,0.8381033698969774
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7798,0.13823456999132944
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7834,0.9604307123296303
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7851,0.18878378274815585
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7859,0.8648691236475285
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7866,0.9934055826201819
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7897,0.9592312083259719
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7936,0.25946901788112103
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7953,0.9046847659987455
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,7998,0.5960772435643975
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8009,0.13912268095691918
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8057,0.8041772059943645
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8126,0.16780937494349182
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8152,0.019479463436436598
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8172,0.9826124869018003
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8205,0.2755045739800931
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8233,0.06270843179072717
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8257,0.0006873808570030466
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8271,0.010325453269864131
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8274,0.0645363755298513
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8279,0.026966379774826705
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8280,0.4591996951410816
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8282,0.13623104571224984
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8311,0.6959511770370653
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8322,0.010172839232988937
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8338,0.9969086918730415
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8351,0.741056661837559
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8380,0.000993983559301271
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8381,0.8120866443929109
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8415,0.9428189051142208
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8430,0.5561564332553306
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8433,0.8287760543600375
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8459,0.9970176741547063
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8467,0.9560992437391215
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8488,0.9240248548527435
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8497,0.45634700462009503
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8517,0.143830016718011
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8520,0.9981278080904923
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8544,0.09109413264167839
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8583,0.7337603187860271
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8596,0.42968702137874853
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8620,0.5892314228251583
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8652,0.1592344816642269
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8677,0.20015280648025394
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8685,0.9902614086912889
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8718,0.8219096842751235
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8773,0.8368104276988034
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8779,0.5006792584180434
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8780,0.9296658085690398
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8798,0.06150993302199999
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8886,0.2714109329500484
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8919,0.45983604358680724
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8960,0.6817741735646137
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,8976,0.07341197363624272
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9016,0.045290830597741166
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9101,0.0936250161970875
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9187,0.9436795081521894
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9194,0.638542153877668
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9231,0.9113853786877106
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9249,0.1396685017538658
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9276,0.025700049343669134
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9277,0.5182007889704998
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9290,0.6497847845460923
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9334,0.9873214489129444
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9364,0.04723624942432223
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9419,0.1706530370695771
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9465,0.03974702157166433
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9475,0.338168087835411
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9478,0.008405060020170777
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9482,0.11583280195894104
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9485,0.013436787680841762
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9486,0.5451228570306014
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9547,0.8203375678343411
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9580,0.590171576981217
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9587,0.5376853827908192
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9653,0.15694083650289617
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9682,0.09846673587731347
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9709,0.18669874405469827
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9739,0.08672253683994924
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9746,0.03374666619711874
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9773,0.0002185724865423406
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9808,0.019541635943228903
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9837,0.20876728508539735
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9904,0.008658902514084053
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9946,0.044463522449918996
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9951,0.21117289868872371
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9990,0.38138475370047753
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9995,0.3459250990017951
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,9996,0.04944714778383403
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,10081,0.047843061927065826
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,10145,0.8686924375901616
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,10150,0.08685820739225064
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,10153,0.9225359211517586
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),1,gradient_ascent,10158,0.2616616324156182
