shadow_model_id,original_index,shadow_membership,split_seed
4,42031,0,1046
4,4850,0,1046
4,30146,0,1046
4,28236,0,1046
4,23442,0,1046
4,33895,0,1046
4,7700,0,1046
4,6438,0,1046
4,8809,0,1046
4,36686,0,1046
4,45614,0,1046
4,20349,0,1046
4,15023,0,1046
4,24948,0,1046
4,22508,0,1046
4,48827,0,1046
4,15559,0,1046
4,13444,0,1046
4,48321,0,1046
4,24078,0,1046
4,2192,0,1046
4,14744,0,1046
4,22690,0,1046
4,6261,0,1046
4,9869,0,1046
4,35915,0,1046
4,2077,0,1046
4,119,0,1046
4,18465,0,1046
4,5092,0,1046
4,20855,0,1046
4,31548,0,1046
4,35920,0,1046
4,6812,0,1046
4,29758,0,1046
4,22516,0,1046
4,4340,0,1046
4,39061,0,1046
4,19647,0,1046
4,12389,0,1046
4,18027,0,1046
4,269,0,1046
4,31949,0,1046
4,21615,0,1046
4,48029,0,1046
4,24891,0,1046
4,19378,0,1046
4,35338,0,1046
4,21481,0,1046
4,20487,0,1046
4,46133,0,1046
4,13970,0,1046
4,7419,0,1046
4,34975,0,1046
4,43689,0,1046
4,41789,0,1046
4,42925,0,1046
4,17448,0,1046
4,46071,0,1046
4,35300,0,1046
4,33941,0,1046
4,1176,0,1046
4,34634,0,1046
4,22311,0,1046
4,41624,0,1046
4,37810,0,1046
4,19969,0,1046
4,40969,0,1046
4,7791,0,1046
4,11552,0,1046
4,44922,0,1046
4,37479,0,1046
4,18626,0,1046
4,21328,0,1046
4,21739,0,1046
4,20709,0,1046
4,48547,0,1046
4,45436,0,1046
4,15770,0,1046
4,13002,0,1046
4,32982,0,1046
4,34884,0,1046
4,31169,0,1046
4,39120,0,1046
4,3464,0,1046
4,28351,0,1046
4,47844,0,1046
4,15024,0,1046
4,8374,0,1046
4,4143,0,1046
4,5603,0,1046
4,35769,0,1046
4,628,0,1046
4,19082,0,1046
4,9302,0,1046
4,15164,0,1046
4,21589,0,1046
4,12239,0,1046
4,7294,0,1046
4,42246,0,1046
4,30842,0,1046
4,7942,0,1046
4,12369,0,1046
4,17944,0,1046
4,1215,0,1046
4,29192,0,1046
4,26614,0,1046
4,34071,0,1046
4,13912,0,1046
4,14959,0,1046
4,26893,0,1046
4,44427,0,1046
4,17740,0,1046
4,10615,0,1046
4,30431,0,1046
4,7652,0,1046
4,25475,0,1046
4,38087,0,1046
4,25651,0,1046
4,15465,0,1046
4,9224,0,1046
4,35169,0,1046
4,22899,0,1046
4,21402,0,1046
4,21535,0,1046
4,8234,0,1046
4,1729,0,1046
4,44722,0,1046
4,42186,0,1046
4,3730,0,1046
4,30605,0,1046
4,14630,0,1046
4,16368,0,1046
4,25592,0,1046
4,38213,0,1046
4,11020,0,1046
4,22153,0,1046
4,37388,0,1046
4,11143,0,1046
4,18643,0,1046
4,9000,0,1046
4,4961,0,1046
4,43174,0,1046
4,15257,0,1046
4,15718,0,1046
4,31305,0,1046
4,27327,0,1046
4,36128,0,1046
4,21590,0,1046
4,36143,0,1046
4,47231,0,1046
4,15776,0,1046
4,44220,0,1046
4,21196,0,1046
4,34672,0,1046
4,19805,0,1046
4,21886,0,1046
4,17057,0,1046
4,46532,0,1046
4,5874,0,1046
4,19562,0,1046
4,11298,0,1046
4,6730,0,1046
4,47461,0,1046
4,37233,0,1046
4,45949,0,1046
4,26837,0,1046
4,29735,0,1046
4,7293,0,1046
4,25699,0,1046
4,35873,0,1046
4,1226,0,1046
4,12577,0,1046
4,10257,0,1046
4,40472,0,1046
4,46423,0,1046
4,2923,0,1046
4,31754,0,1046
4,21485,0,1046
4,31591,0,1046
4,48821,0,1046
4,10182,0,1046
4,19862,0,1046
4,46379,0,1046
4,46505,0,1046
4,195,0,1046
4,2448,0,1046
4,23694,0,1046
4,45495,0,1046
4,44521,0,1046
4,26174,0,1046
4,41719,0,1046
4,1616,0,1046
4,5613,0,1046
4,6407,0,1046
4,21046,0,1046
4,5428,0,1046
4,23639,0,1046
4,22957,0,1046
4,11525,0,1046
4,9515,0,1046
4,5150,0,1046
4,27614,0,1046
4,25862,0,1046
4,32244,0,1046
4,25353,0,1046
4,26366,0,1046
4,7200,0,1046
4,16519,0,1046
4,36523,0,1046
4,17124,0,1046
4,10284,0,1046
4,15672,0,1046
4,37111,0,1046
4,8260,0,1046
4,25179,0,1046
4,44281,0,1046
4,8123,0,1046
4,35162,0,1046
4,15685,0,1046
4,14660,0,1046
4,11669,0,1046
4,30346,0,1046
4,27689,0,1046
4,25710,0,1046
4,5436,0,1046
4,11510,0,1046
4,4429,0,1046
4,19532,0,1046
4,23260,0,1046
4,44192,0,1046
4,30211,0,1046
4,27908,0,1046
4,38273,0,1046
4,23640,0,1046
4,46664,0,1046
4,33784,0,1046
4,25173,0,1046
4,42803,0,1046
4,3853,0,1046
4,44657,0,1046
4,30557,0,1046
4,17319,0,1046
4,28848,0,1046
4,17429,0,1046
4,34687,0,1046
4,19176,0,1046
4,6230,0,1046
4,41659,0,1046
4,15339,0,1046
4,633,0,1046
4,35173,0,1046
4,19709,0,1046
4,33029,0,1046
4,18852,0,1046
4,37951,0,1046
4,9772,0,1046
4,22988,0,1046
4,3294,0,1046
4,23305,0,1046
4,32811,0,1046
4,32129,0,1046
4,45375,0,1046
4,24831,0,1046
4,27720,0,1046
4,28218,0,1046
4,45815,0,1046
4,48058,0,1046
4,4899,0,1046
4,11692,0,1046
4,47155,0,1046
4,47339,0,1046
4,24181,0,1046
4,5179,0,1046
4,46987,0,1046
4,2466,0,1046
4,38016,0,1046
4,30539,0,1046
4,20825,0,1046
4,27341,0,1046
4,33905,0,1046
4,18631,0,1046
4,19397,0,1046
4,14465,0,1046
4,15768,0,1046
4,7766,0,1046
4,36314,0,1046
4,42177,0,1046
4,44441,0,1046
4,16036,0,1046
4,21979,0,1046
4,35853,0,1046
4,38102,0,1046
4,24924,0,1046
4,47101,0,1046
4,39802,0,1046
4,20423,0,1046
4,38507,0,1046
4,43307,0,1046
4,21810,0,1046
4,29668,0,1046
4,19084,0,1046
4,28242,0,1046
4,24389,0,1046
4,8508,0,1046
4,30674,0,1046
4,28024,0,1046
4,18255,0,1046
4,22708,0,1046
4,8219,0,1046
4,33261,0,1046
4,15200,0,1046
4,30507,0,1046
4,3808,0,1046
4,41063,0,1046
4,44026,0,1046
4,34054,0,1046
4,28467,0,1046
4,12060,0,1046
4,22641,0,1046
4,19254,0,1046
4,8337,0,1046
4,2357,0,1046
4,30770,0,1046
4,41344,0,1046
4,32918,0,1046
4,41994,0,1046
4,38341,0,1046
4,7640,0,1046
4,6751,0,1046
4,15196,0,1046
4,14085,0,1046
4,15528,0,1046
4,20154,0,1046
4,28716,0,1046
4,29138,0,1046
4,26884,0,1046
4,13362,0,1046
4,17465,0,1046
4,14483,0,1046
4,33795,0,1046
4,13233,0,1046
4,24319,0,1046
4,40405,0,1046
4,4369,0,1046
4,48377,0,1046
4,5705,0,1046
4,35625,0,1046
4,36609,0,1046
4,8027,0,1046
4,44974,0,1046
4,47123,0,1046
4,1620,0,1046
4,15493,0,1046
4,35757,0,1046
4,24970,0,1046
4,38105,0,1046
4,36968,0,1046
4,26634,0,1046
4,48046,0,1046
4,13258,0,1046
4,45096,0,1046
4,8364,0,1046
4,37241,0,1046
4,18358,0,1046
4,42623,0,1046
4,47917,0,1046
4,14178,0,1046
4,7846,0,1046
4,11827,0,1046
4,17522,0,1046
4,354,0,1046
4,17222,0,1046
4,12988,0,1046
4,42581,0,1046
4,12134,0,1046
4,19079,0,1046
4,21193,0,1046
4,39342,0,1046
4,24066,0,1046
4,4301,0,1046
4,38604,0,1046
4,36747,0,1046
4,44490,0,1046
4,39208,0,1046
4,46739,0,1046
4,17355,0,1046
4,10877,0,1046
4,30373,0,1046
4,1590,0,1046
4,9444,0,1046
4,15635,0,1046
4,26450,0,1046
4,15587,0,1046
4,23850,0,1046
4,19757,0,1046
4,4635,0,1046
4,34770,0,1046
4,25184,0,1046
4,1811,0,1046
4,37002,0,1046
4,3736,0,1046
4,7957,0,1046
4,11030,0,1046
4,3631,0,1046
4,34682,0,1046
4,15052,0,1046
4,16423,0,1046
4,47343,0,1046
4,37631,0,1046
4,25515,0,1046
4,37292,0,1046
4,12291,0,1046
4,36785,0,1046
4,12493,0,1046
4,23346,0,1046
4,37613,0,1046
4,37354,0,1046
4,1735,0,1046
4,5440,0,1046
4,46700,0,1046
4,28680,0,1046
4,10085,0,1046
4,5567,0,1046
4,18707,0,1046
4,7546,0,1046
4,17240,0,1046
4,38318,0,1046
4,4590,0,1046
4,45328,0,1046
4,38478,0,1046
4,43767,0,1046
4,41990,0,1046
4,28332,0,1046
4,13317,0,1046
4,2887,0,1046
4,32531,0,1046
4,32587,0,1046
4,7553,0,1046
4,38397,0,1046
4,30337,0,1046
4,21443,0,1046
4,36257,0,1046
4,24092,0,1046
4,5868,0,1046
4,19293,0,1046
4,17247,0,1046
4,29116,0,1046
4,39445,0,1046
4,31555,0,1046
4,31526,0,1046
4,1219,0,1046
4,37835,0,1046
4,10080,0,1046
4,4749,0,1046
4,22941,0,1046
4,9111,0,1046
4,33961,0,1046
4,24733,0,1046
4,48576,0,1046
4,11699,0,1046
4,28540,0,1046
4,45210,0,1046
4,12048,0,1046
4,6609,0,1046
4,25308,0,1046
4,44847,0,1046
4,19047,0,1046
4,18441,0,1046
4,36786,0,1046
4,1542,0,1046
4,24394,0,1046
4,540,0,1046
4,11685,0,1046
4,13438,0,1046
4,22223,0,1046
4,1322,0,1046
4,36367,0,1046
4,33956,0,1046
4,38645,0,1046
4,40450,0,1046
4,37565,0,1046
4,44776,0,1046
4,12993,0,1046
4,39628,0,1046
4,27235,0,1046
4,2094,0,1046
4,19846,0,1046
4,9432,0,1046
4,3472,0,1046
4,43511,0,1046
4,30616,0,1046
4,23178,0,1046
4,2198,0,1046
4,30647,0,1046
4,39507,0,1046
4,12381,0,1046
4,2413,0,1046
4,9242,0,1046
4,47592,0,1046
4,47688,0,1046
4,39604,0,1046
4,27268,0,1046
4,1705,0,1046
4,33747,0,1046
4,27629,0,1046
4,16843,0,1046
4,26807,0,1046
4,41032,0,1046
4,47675,0,1046
4,7588,0,1046
4,33830,0,1046
4,7441,0,1046
4,46412,0,1046
4,24337,0,1046
4,32463,0,1046
4,48466,0,1046
4,30491,0,1046
4,10123,0,1046
4,24089,0,1046
4,11976,0,1046
4,23936,0,1046
4,45678,0,1046
4,47496,0,1046
4,42768,0,1046
4,17642,0,1046
4,7995,0,1046
4,2322,0,1046
4,40474,0,1046
4,3416,0,1046
4,42618,0,1046
4,5472,0,1046
4,4511,0,1046
4,26752,0,1046
4,38430,0,1046
4,6065,0,1046
4,14528,0,1046
4,5155,0,1046
4,21004,0,1046
4,19271,0,1046
4,4624,0,1046
4,31204,0,1046
4,1437,0,1046
4,4054,0,1046
4,37369,0,1046
4,4568,0,1046
4,9382,0,1046
4,8592,0,1046
4,16824,0,1046
4,30940,0,1046
4,22898,0,1046
4,14797,0,1046
4,39770,0,1046
4,9737,0,1046
4,10057,0,1046
4,5471,0,1046
4,40680,0,1046
4,27602,0,1046
4,21915,0,1046
4,10295,0,1046
4,27640,0,1046
4,30325,0,1046
4,48395,0,1046
4,37643,0,1046
4,24325,0,1046
4,21709,0,1046
4,18925,0,1046
4,6815,0,1046
4,26918,0,1046
4,33822,0,1046
4,43832,0,1046
4,26816,0,1046
4,34107,0,1046
4,42340,0,1046
4,17031,0,1046
4,15736,0,1046
4,45650,0,1046
4,9895,0,1046
4,7070,0,1046
4,17321,0,1046
4,11342,0,1046
4,11799,0,1046
4,28203,0,1046
4,36115,0,1046
4,44672,0,1046
4,17725,0,1046
4,25058,0,1046
4,3706,0,1046
4,31011,0,1046
4,33530,0,1046
4,30455,0,1046
4,15989,0,1046
4,23380,0,1046
4,25718,0,1046
4,37892,0,1046
4,12108,0,1046
4,13796,0,1046
4,11144,0,1046
4,20794,0,1046
4,36688,0,1046
4,39892,0,1046
4,9945,0,1046
4,31752,0,1046
4,27120,0,1046
4,10268,0,1046
4,19859,0,1046
4,46279,0,1046
4,34398,0,1046
4,45124,0,1046
4,36123,0,1046
4,44298,0,1046
4,13629,0,1046
4,33686,0,1046
4,35964,0,1046
4,4158,0,1046
4,15397,0,1046
4,27406,0,1046
4,12884,0,1046
4,38982,0,1046
4,8534,0,1046
4,6263,0,1046
4,8016,0,1046
4,3505,0,1046
4,42350,0,1046
4,33302,0,1046
4,18951,0,1046
4,30090,0,1046
4,36447,0,1046
4,37126,0,1046
4,32276,0,1046
4,22350,0,1046
4,37576,0,1046
4,33702,0,1046
4,5594,0,1046
4,40606,0,1046
4,37535,0,1046
4,6850,0,1046
4,26502,0,1046
4,31868,0,1046
4,30550,0,1046
4,44261,0,1046
4,29671,0,1046
4,30624,0,1046
4,11921,0,1046
4,6542,0,1046
4,12860,0,1046
4,4773,0,1046
4,30294,0,1046
4,17161,0,1046
4,36416,0,1046
4,14825,0,1046
4,34690,0,1046
4,39319,0,1046
4,5489,0,1046
4,12795,0,1046
4,35664,0,1046
4,3065,0,1046
4,13857,0,1046
4,1665,0,1046
4,6684,0,1046
4,14049,0,1046
4,16901,0,1046
4,26380,0,1046
4,4407,0,1046
4,19866,0,1046
4,7673,0,1046
4,5922,0,1046
4,29669,0,1046
4,43558,0,1046
4,34843,0,1046
4,38453,0,1046
4,24283,0,1046
4,44180,0,1046
4,25242,0,1046
4,13866,0,1046
4,2737,0,1046
4,5082,0,1046
4,5662,0,1046
4,45501,0,1046
4,44511,0,1046
4,33255,0,1046
4,43640,0,1046
4,6509,0,1046
4,26426,0,1046
4,33979,0,1046
4,13201,0,1046
4,17629,0,1046
4,2694,0,1046
4,41630,0,1046
4,8297,0,1046
4,42325,0,1046
4,29929,0,1046
4,9146,0,1046
4,9775,0,1046
4,16219,0,1046
4,25868,0,1046
4,12832,0,1046
4,23444,0,1046
4,35005,0,1046
4,47488,0,1046
4,6650,0,1046
4,47382,0,1046
4,40389,0,1046
4,44842,0,1046
4,45187,0,1046
4,38116,0,1046
4,10901,0,1046
4,24460,0,1046
4,44132,0,1046
4,47601,0,1046
4,7614,0,1046
4,45357,0,1046
4,34862,0,1046
4,19385,0,1046
4,2145,0,1046
4,38098,0,1046
4,41832,0,1046
4,43850,0,1046
4,9793,0,1046
4,45740,0,1046
4,43008,0,1046
4,39126,0,1046
4,36300,0,1046
4,22808,0,1046
4,43981,0,1046
4,15377,0,1046
4,27548,0,1046
4,3840,0,1046
4,2427,0,1046
4,45406,0,1046
4,8462,0,1046
4,29542,0,1046
4,28412,0,1046
4,40924,0,1046
4,8487,0,1046
4,27424,0,1046
4,37107,0,1046
4,31251,0,1046
4,18470,0,1046
4,19123,0,1046
4,11394,0,1046
4,4414,0,1046
4,2881,0,1046
4,24501,0,1046
4,586,0,1046
4,30560,0,1046
4,20522,0,1046
4,44028,0,1046
4,21353,0,1046
4,5249,0,1046
4,2874,0,1046
4,30398,0,1046
4,12237,0,1046
4,22734,0,1046
4,18129,0,1046
4,43644,0,1046
4,29731,0,1046
4,30777,0,1046
4,43297,0,1046
4,39662,0,1046
4,6310,0,1046
4,2828,0,1046
4,35216,0,1046
4,41083,0,1046
4,19072,0,1046
4,43880,0,1046
4,14622,0,1046
4,21057,0,1046
4,7048,0,1046
4,11287,0,1046
4,14625,0,1046
4,4577,0,1046
4,7113,0,1046
4,43913,0,1046
4,28098,0,1046
4,6082,0,1046
4,7309,0,1046
4,7796,0,1046
4,2544,0,1046
4,5189,0,1046
4,7272,0,1046
4,11841,0,1046
4,1022,0,1046
4,6219,0,1046
4,13628,0,1046
4,23722,0,1046
4,35647,0,1046
4,9723,0,1046
4,30686,0,1046
4,36606,0,1046
4,18880,0,1046
4,26690,0,1046
4,23929,0,1046
4,16429,0,1046
4,34755,0,1046
4,868,0,1046
4,32274,0,1046
4,28934,0,1046
4,23419,0,1046
4,22661,0,1046
4,23866,0,1046
4,10074,0,1046
4,21281,0,1046
4,1730,0,1046
4,38782,0,1046
4,10635,0,1046
4,20366,0,1046
4,36723,0,1046
4,12980,0,1046
4,18065,0,1046
4,7679,0,1046
4,41844,0,1046
4,48280,0,1046
4,22666,0,1046
4,8408,0,1046
4,25345,0,1046
4,17927,0,1046
4,26679,0,1046
4,42440,0,1046
4,14671,0,1046
4,2140,0,1046
4,20977,0,1046
4,37106,0,1046
4,2963,0,1046
4,13671,0,1046
4,30757,0,1046
4,32029,0,1046
4,3292,0,1046
4,35729,0,1046
4,26485,0,1046
4,27870,0,1046
4,20233,0,1046
4,45371,0,1046
4,33595,0,1046
4,37256,0,1046
4,22742,0,1046
4,2444,0,1046
4,18694,0,1046
4,2081,0,1046
4,45520,0,1046
4,2899,0,1046
4,35511,0,1046
4,19864,0,1046
4,38512,0,1046
4,21319,0,1046
4,21520,0,1046
4,44596,0,1046
4,17499,0,1046
4,10413,0,1046
4,27135,0,1046
4,15219,0,1046
4,15674,0,1046
4,25205,0,1046
4,26273,0,1046
4,45316,0,1046
4,17920,0,1046
4,40279,0,1046
4,15458,0,1046
4,31935,0,1046
4,17096,0,1046
4,21571,0,1046
4,45944,0,1046
4,19566,0,1046
4,5215,0,1046
4,8414,0,1046
4,14193,0,1046
4,6272,0,1046
4,28176,0,1046
4,37721,0,1046
4,36421,0,1046
4,1030,0,1046
4,37014,0,1046
4,9379,0,1046
4,22489,0,1046
4,2548,0,1046
4,21928,0,1046
4,41559,0,1046
4,1877,0,1046
4,35477,0,1046
4,4071,0,1046
4,47153,0,1046
4,25564,0,1046
4,14339,0,1046
4,37621,0,1046
4,38431,0,1046
4,21084,0,1046
4,39021,0,1046
4,41712,0,1046
4,40067,0,1046
4,21426,0,1046
4,25384,0,1046
4,8949,0,1046
4,1285,0,1046
4,4766,0,1046
4,43863,0,1046
4,46441,0,1046
4,30423,0,1046
4,18881,0,1046
4,20148,0,1046
4,4600,0,1046
4,3762,0,1046
4,16365,0,1046
4,21655,0,1046
4,47525,0,1046
4,10490,0,1046
4,20279,0,1046
4,36198,0,1046
4,36607,0,1046
4,36098,0,1046
4,48587,0,1046
4,41529,0,1046
4,953,0,1046
4,47063,0,1046
4,16605,0,1046
4,11017,0,1046
4,11367,0,1046
4,8663,0,1046
4,29979,0,1046
4,7537,0,1046
4,31916,0,1046
4,14139,0,1046
4,36137,0,1046
4,15696,0,1046
4,5278,0,1046
4,28015,0,1046
4,36934,0,1046
4,4057,0,1046
4,27321,0,1046
4,14232,0,1046
4,36662,0,1046
4,6687,0,1046
4,27934,0,1046
4,34016,0,1046
4,30100,0,1046
4,26225,0,1046
4,15655,0,1046
4,41977,0,1046
4,34692,0,1046
4,7994,0,1046
4,14653,0,1046
4,28561,0,1046
4,6104,0,1046
4,24384,0,1046
4,5584,0,1046
4,14257,0,1046
4,47013,0,1046
4,15029,0,1046
4,13015,0,1046
4,16621,0,1046
4,28775,0,1046
4,39298,0,1046
4,46472,0,1046
4,22940,0,1046
4,19592,0,1046
4,6254,0,1046
4,43225,0,1046
4,44104,0,1046
4,16695,0,1046
4,30041,0,1046
4,23904,0,1046
4,16585,0,1046
4,47440,0,1046
4,34915,0,1046
4,22052,0,1046
4,42169,0,1046
4,24764,0,1046
4,29444,0,1046
4,28308,0,1046
4,30314,0,1046
4,8859,0,1046
4,28498,0,1046
4,47211,0,1046
4,46632,0,1046
4,17236,0,1046
4,20588,0,1046
4,35331,0,1046
4,32680,0,1046
4,326,0,1046
4,6886,0,1046
4,28405,0,1046
4,32156,0,1046
4,25276,0,1046
4,376,0,1046
4,41518,0,1046
4,41052,0,1046
4,23126,0,1046
4,25193,0,1046
4,980,0,1046
4,39193,0,1046
4,18585,0,1046
4,16481,0,1046
4,2134,0,1046
4,15594,0,1046
4,42686,0,1046
4,47192,0,1046
4,41247,0,1046
4,7613,0,1046
4,25506,0,1046
4,27338,0,1046
4,20184,0,1046
4,39797,0,1046
4,48038,0,1046
4,41645,0,1046
4,7230,0,1046
4,44587,0,1046
4,36186,0,1046
4,46486,0,1046
4,8566,0,1046
4,48772,0,1046
4,45865,0,1046
4,28216,0,1046
4,34218,0,1046
4,28378,0,1046
4,39634,0,1046
4,12110,0,1046
4,41407,0,1046
4,20266,0,1046
4,6098,0,1046
4,48838,0,1046
4,6153,0,1046
4,18282,0,1046
4,32998,0,1046
4,6483,0,1046
4,13626,0,1046
4,35398,0,1046
4,29455,0,1046
4,44603,0,1046
4,5940,0,1046
4,27059,0,1046
4,10294,0,1046
4,40055,0,1046
4,26788,0,1046
4,27513,0,1046
4,20000,0,1046
4,21202,0,1046
4,1035,0,1046
4,6119,0,1046
4,36722,0,1046
4,3848,0,1046
4,12003,0,1046
4,10751,0,1046
4,36466,0,1046
4,1461,0,1046
4,12117,0,1046
4,4983,0,1046
4,13217,0,1046
4,25686,0,1046
4,48795,0,1046
4,25287,0,1046
4,12536,0,1046
4,779,0,1046
4,22333,0,1046
4,44194,0,1046
4,21018,0,1046
4,22474,0,1046
4,16909,0,1046
4,1169,0,1046
4,11739,0,1046
4,26592,0,1046
4,28618,0,1046
4,2089,0,1046
4,11031,0,1046
4,47643,0,1046
4,31702,0,1046
4,28949,0,1046
4,23151,0,1046
4,5852,0,1046
4,12961,0,1046
4,48664,0,1046
4,21597,0,1046
4,28536,0,1046
4,19010,0,1046
4,30998,0,1046
4,7284,0,1046
4,40434,0,1046
4,32574,0,1046
4,38470,0,1046
4,18198,0,1046
4,38614,0,1046
4,33476,0,1046
4,8672,0,1046
4,507,0,1046
4,10621,0,1046
4,21235,0,1046
4,36837,0,1046
4,5867,0,1046
4,37201,0,1046
4,13779,0,1046
4,19058,0,1046
4,17673,0,1046
4,39499,0,1046
4,28559,0,1046
4,36041,0,1046
4,275,0,1046
4,16296,0,1046
4,10332,0,1046
4,22819,0,1046
4,8409,0,1046
4,20250,0,1046
4,3310,0,1046
4,28740,0,1046
4,43127,0,1046
4,39223,0,1046
4,44346,0,1046
4,42893,0,1046
4,7456,0,1046
4,17914,0,1046
4,48066,0,1046
4,43551,0,1046
4,18039,0,1046
4,15567,0,1046
4,11999,0,1046
4,41055,0,1046
4,37439,0,1046
4,34738,0,1046
4,30934,0,1046
4,25209,0,1046
4,35815,0,1046
4,5441,0,1046
4,11040,0,1046
4,17852,0,1046
4,10034,0,1046
4,41495,0,1046
4,1238,0,1046
4,48363,0,1046
4,11735,0,1046
4,5896,0,1046
4,39337,0,1046
4,48480,0,1046
4,48158,0,1046
4,45145,0,1046
4,25069,0,1046
4,27484,0,1046
4,35635,0,1046
4,16501,0,1046
4,1350,0,1046
4,10594,0,1046
4,44033,0,1046
4,20606,0,1046
4,22901,0,1046
4,9461,0,1046
4,32409,0,1046
4,18523,0,1046
4,32990,0,1046
4,35561,0,1046
4,34314,0,1046
4,38876,0,1046
4,32502,0,1046
4,45881,0,1046
4,32365,0,1046
4,31999,0,1046
4,28158,0,1046
4,20880,0,1046
4,9250,0,1046
4,7878,0,1046
4,43967,0,1046
4,34104,0,1046
4,35111,0,1046
5,41702,1,1047
5,27760,1,1047
5,9723,1,1047
5,17907,1,1047
5,4886,1,1047
5,7048,1,1047
5,39850,1,1047
5,47700,1,1047
5,34060,1,1047
5,30821,1,1047
5,20816,1,1047
5,14162,1,1047
5,27692,1,1047
5,30736,1,1047
5,30100,1,1047
5,20929,1,1047
5,21425,1,1047
5,7419,1,1047
5,16755,1,1047
5,42814,1,1047
5,36957,1,1047
5,1822,1,1047
5,33905,1,1047
5,36186,1,1047
5,2077,1,1047
5,507,1,1047
5,19790,1,1047
5,10257,1,1047
5,35200,1,1047
5,37221,1,1047
5,35222,1,1047
5,40003,1,1047
5,40797,1,1047
5,5025,1,1047
5,37116,1,1047
5,4785,1,1047
5,24412,1,1047
5,40052,1,1047
5,30048,1,1047
5,21857,1,1047
5,29320,1,1047
5,37749,1,1047
5,15556,1,1047
5,34020,1,1047
5,11617,1,1047
5,7386,1,1047
5,2787,1,1047
5,12134,1,1047
5,31247,1,1047
5,19385,1,1047
5,32062,1,1047
5,29498,1,1047
5,20592,1,1047
5,45918,1,1047
5,46420,1,1047
5,45829,1,1047
5,6523,1,1047
5,24866,1,1047
5,2444,1,1047
5,12876,1,1047
5,22350,1,1047
5,4187,1,1047
5,37416,1,1047
5,44642,1,1047
5,40956,1,1047
5,43878,1,1047
5,10624,1,1047
5,40898,1,1047
5,35601,1,1047
5,13201,1,1047
5,19000,1,1047
5,33702,1,1047
5,23285,1,1047
5,48619,1,1047
5,33078,1,1047
5,6200,1,1047
5,28373,1,1047
5,22153,1,1047
5,48576,1,1047
5,25276,1,1047
5,46453,1,1047
5,1322,1,1047
5,33921,1,1047
5,9011,1,1047
5,46855,1,1047
5,17001,1,1047
5,12856,1,1047
5,40532,1,1047
5,15342,1,1047
5,29327,1,1047
5,3367,1,1047
5,8924,1,1047
5,14430,1,1047
5,7270,1,1047
5,10564,1,1047
5,18925,1,1047
5,33479,1,1047
5,27455,1,1047
5,19378,1,1047
5,13848,1,1047
5,1100,1,1047
5,27120,1,1047
5,10270,1,1047
5,47063,1,1047
5,31237,1,1047
5,31702,1,1047
5,15875,1,1047
5,47285,1,1047
5,9689,1,1047
5,35839,1,1047
5,8635,1,1047
5,27486,1,1047
5,41909,1,1047
5,45865,1,1047
5,3951,1,1047
5,18676,1,1047
5,41353,1,1047
5,30548,1,1047
5,35911,1,1047
5,11685,1,1047
5,15869,1,1047
5,16565,1,1047
5,46598,1,1047
5,13989,1,1047
5,6045,1,1047
5,48753,1,1047
5,32790,1,1047
5,11031,1,1047
5,9360,1,1047
5,12492,1,1047
5,31314,1,1047
5,32357,1,1047
5,38144,1,1047
5,14466,1,1047
5,6065,1,1047
5,16596,1,1047
5,45375,1,1047
5,44874,1,1047
5,42262,1,1047
5,25651,1,1047
5,15029,1,1047
5,9458,1,1047
5,2042,1,1047
5,5940,1,1047
5,12959,1,1047
5,11841,1,1047
5,17725,1,1047
5,39905,1,1047
5,45330,1,1047
5,16964,1,1047
5,42367,1,1047
5,32282,1,1047
5,19895,1,1047
5,13809,1,1047
5,13918,1,1047
5,28561,1,1047
5,14628,1,1047
5,16278,1,1047
5,5562,1,1047
5,21027,1,1047
5,4946,1,1047
5,7625,1,1047
5,33244,1,1047
5,9228,1,1047
5,4922,1,1047
5,23556,1,1047
5,48395,1,1047
5,17724,1,1047
5,28292,1,1047
5,14351,1,1047
5,29403,1,1047
5,28282,1,1047
5,6602,1,1047
5,30856,1,1047
5,47211,1,1047
5,4108,1,1047
5,43702,1,1047
5,4954,1,1047
5,24502,1,1047
5,32960,1,1047
5,7108,1,1047
5,27406,1,1047
5,15528,1,1047
5,6119,1,1047
5,11105,1,1047
5,39620,1,1047
5,41432,1,1047
5,19373,1,1047
5,39844,1,1047
5,10018,1,1047
5,6624,1,1047
5,35762,1,1047
5,16125,1,1047
5,16034,1,1047
5,31789,1,1047
5,26150,1,1047
5,4143,1,1047
5,38418,1,1047
5,12686,1,1047
5,12979,1,1047
5,41838,1,1047
5,18129,1,1047
5,7782,1,1047
5,23706,1,1047
5,16864,1,1047
5,23919,1,1047
5,45480,1,1047
5,28222,1,1047
5,9971,1,1047
5,21956,1,1047
5,38208,1,1047
5,34251,1,1047
5,8027,1,1047
5,32441,1,1047
5,1139,1,1047
5,34534,1,1047
5,37576,1,1047
5,47222,1,1047
5,22856,1,1047
5,47796,1,1047
5,36823,1,1047
5,21556,1,1047
5,32365,1,1047
5,12033,1,1047
5,28788,1,1047
5,26529,1,1047
5,5577,1,1047
5,25700,1,1047
5,27424,1,1047
5,13362,1,1047
5,9178,1,1047
5,8062,1,1047
5,38102,1,1047
5,33550,1,1047
5,34859,1,1047
5,31284,1,1047
5,25875,1,1047
5,25281,1,1047
5,9143,1,1047
5,44738,1,1047
5,35333,1,1047
