original_index,dataset_split,seed,y_true,y_pred,y_probability,per_record_loss,negative_loss,true_class_confidence,correct_prediction
27652,train,42,0,0,0.12409048527479172,0.13249242305755615,-0.13249242305755615,0.8759095072746277,1
22806,train,42,0,0,0.01515822485089302,0.015274524688720703,-0.015274524688720703,0.9848417639732361,1
41680,train,42,1,1,0.9340380430221558,0.06823807954788208,-0.06823807954788208,0.9340380430221558,1
694,train,42,0,0,0.27264928817749023,0.3183465003967285,-0.3183465003967285,0.7273507118225098,1
495,train,42,0,1,0.5540480017662048,0.8075438737869263,-0.8075438737869263,0.44595199823379517,0
3322,train,42,1,1,0.9021428823471069,0.10298236459493637,-0.10298236459493637,0.9021428823471069,1
10315,train,42,0,0,0.04827059432864189,0.049474477767944336,-0.049474477767944336,0.951729416847229,1
25367,train,42,0,0,0.10725667327642441,0.11345624923706055,-0.11345624923706055,0.8927433490753174,1
20955,train,42,0,0,0.1254548877477646,0.13405132293701172,-0.13405132293701172,0.8745450973510742,1
34120,train,42,0,0,0.0034522302448749542,0.0034580230712890625,-0.0034580230712890625,0.9965477585792542,1
9291,train,42,0,0,0.08787851780653,0.09198212623596191,-0.09198212623596191,0.9121214747428894,1
2812,train,42,1,1,1.0,0.0,-0.0,1.0,1
38828,train,42,1,1,0.7772147059440613,0.2520386576652527,-0.2520386576652527,0.7772147059440613,1
1164,train,42,0,0,0.02052290178835392,0.0207364559173584,-0.0207364559173584,0.9794771075248718,1
29076,train,42,0,0,0.0024861653801053762,0.0024890899658203125,-0.0024890899658203125,0.9975138306617737,1
39587,train,42,0,0,0.017440369352698326,0.017594337463378906,-0.017594337463378906,0.9825596213340759,1
2912,train,42,1,0,0.44266191124916077,0.8149489760398865,-0.8149489760398865,0.44266191124916077,0
29002,train,42,1,0,0.08365622162818909,2.481039524078369,-2.481039524078369,0.08365622162818909,0
36373,train,42,0,0,0.000839264306705445,0.0008397102355957031,-0.0008397102355957031,0.9991607069969177,1
2146,train,42,0,0,0.026666492223739624,0.027028560638427734,-0.027028560638427734,0.973333477973938,1
3881,train,42,0,0,0.017490608617663383,0.01764535903930664,-0.01764535903930664,0.9825093746185303,1
37164,train,42,0,0,0.005167250521481037,0.005180835723876953,-0.005180835723876953,0.9948327541351318,1
20973,train,42,1,0,0.015810323879122734,4.147092342376709,-4.147092342376709,0.015810323879122734,0
12814,train,42,0,0,0.3487127721309662,0.4288044571876526,-0.4288044571876526,0.6512871980667114,1
8788,train,42,1,1,0.9634555578231812,0.03722893074154854,-0.03722893074154854,0.9634555578231812,1
5147,train,42,0,0,0.1977660059928894,0.22035491466522217,-0.22035491466522217,0.8022339940071106,1
15557,train,42,0,0,0.03546779602766037,0.036112070083618164,-0.036112070083618164,0.964532196521759,1
10368,train,42,0,1,0.7573054432868958,1.4159517288208008,-1.4159517288208008,0.24269455671310425,0
21901,train,42,1,1,0.5246312022209167,0.6450597047805786,-0.6450597047805786,0.5246312022209167,1
18672,train,42,0,0,0.09753323346376419,0.10262346267700195,-0.10262346267700195,0.9024667739868164,1
2680,train,42,0,0,0.12065531313419342,0.1285783052444458,-0.1285783052444458,0.8793447017669678,1
13812,train,42,0,0,0.02995770238339901,0.03041553497314453,-0.03041553497314453,0.9700422883033752,1
5763,train,42,0,0,0.000512786500621587,0.0005130767822265625,-0.0005130767822265625,0.9994872212409973,1
37053,train,42,0,0,0.015287908725440502,0.015406131744384766,-0.015406131744384766,0.9847120642662048,1
9742,train,42,0,1,0.5577163100242615,0.8158038854598999,-0.8158038854598999,0.4422836899757385,0
12638,train,42,0,0,0.00020394803141243756,0.0002040863037109375,-0.0002040863037109375,0.9997960329055786,1
13937,train,42,0,1,0.6068599820137024,0.9335894584655762,-0.9335894584655762,0.3931400179862976,0
39550,train,42,0,0,0.08530135452747345,0.08916068077087402,-0.08916068077087402,0.9146986603736877,1
15198,train,42,0,0,0.05921592190861702,0.06104159355163574,-0.06104159355163574,0.9407840967178345,1
21860,train,42,0,0,0.0022436610888689756,0.002246379852294922,-0.002246379852294922,0.9977563619613647,1
36629,train,42,0,0,0.008603345602750778,0.008640289306640625,-0.008640289306640625,0.9913966655731201,1
13152,train,42,0,0,0.23766392469406128,0.27136778831481934,-0.27136778831481934,0.7623360753059387,1
42251,train,42,0,0,0.23443765938282013,0.26714468002319336,-0.26714468002319336,0.7655623555183411,1
18231,train,42,0,1,0.6146929860115051,0.953714907169342,-0.953714907169342,0.3853070139884949,0
28537,train,42,0,0,0.03945118933916092,0.040250539779663086,-0.040250539779663086,0.9605488181114197,1
45941,train,42,0,0,0.10628174245357513,0.1123647689819336,-0.1123647689819336,0.8937182426452637,1
1581,train,42,0,0,0.03869335725903511,0.03946185111999512,-0.03946185111999512,0.961306631565094,1
27236,train,42,0,0,0.2451789677143097,0.281274676322937,-0.281274676322937,0.7548210620880127,1
7633,train,42,0,0,0.011730584315955639,0.011799812316894531,-0.011799812316894531,0.9882693886756897,1
16606,train,42,0,0,0.19841590523719788,0.22116541862487793,-0.22116541862487793,0.8015841245651245,1
2121,train,42,1,1,0.6854626536369324,0.3776612877845764,-0.3776612877845764,0.6854626536369324,1
19906,train,42,0,1,0.8044395446777344,1.6318858861923218,-1.6318858861923218,0.19556045532226562,0
11955,train,42,0,0,0.1373681277036667,0.1477673053741455,-0.1477673053741455,0.8626318573951721,1
17370,train,42,0,0,0.013238433748483658,0.013326644897460938,-0.013326644897460938,0.9867615699768066,1
29427,train,42,0,0,0.49729448556900024,0.6877506971359253,-0.6877506971359253,0.5027055144309998,1
17614,train,42,0,1,0.7928126454353333,1.5741322040557861,-1.5741322040557861,0.20718735456466675,0
43133,train,42,0,0,0.007460904307663441,0.007488727569580078,-0.007488727569580078,0.99253910779953,1
652,train,42,1,1,0.9141809940338135,0.08972670137882233,-0.08972670137882233,0.9141809940338135,1
8136,train,42,0,0,0.0013305904576554894,0.001331329345703125,-0.001331329345703125,0.9986693859100342,1
47135,train,42,0,0,0.28440627455711365,0.3346426486968994,-0.3346426486968994,0.715593695640564,1
30300,train,42,0,0,0.36167284846305847,0.44890427589416504,-0.44890427589416504,0.6383271217346191,1
30713,train,42,0,0,0.00353960576467216,0.0035457611083984375,-0.0035457611083984375,0.9964603781700134,1
37924,train,42,0,1,0.5339587330818176,0.7634809613227844,-0.7634809613227844,0.4660412669181824,0
14169,train,42,0,0,0.011087970808148384,0.011149883270263672,-0.011149883270263672,0.988912045955658,1
11642,train,42,0,0,0.24854248762130737,0.28574061393737793,-0.28574061393737793,0.7514575123786926,1
16969,train,42,0,0,0.018860092386603355,0.01904010772705078,-0.01904010772705078,0.9811398983001709,1
41814,train,42,0,0,0.09347555041313171,0.09813737869262695,-0.09813737869262695,0.9065244197845459,1
18953,train,42,0,1,0.5468031167984009,0.7914285659790039,-0.7914285659790039,0.4531968832015991,0
8246,train,42,0,0,0.09008898586034775,0.09440851211547852,-0.09440851211547852,0.909911036491394,1
32495,train,42,0,0,0.05875817686319351,0.060555219650268555,-0.060555219650268555,0.9412418007850647,1
7657,train,42,1,1,0.5259422659873962,0.6425637602806091,-0.6425637602806091,0.5259422659873962,1
21562,train,42,0,0,0.005202223546802998,0.005215644836425781,-0.005215644836425781,0.9947977662086487,1
13248,train,42,0,0,0.1731353998184204,0.19011437892913818,-0.19011437892913818,0.8268646001815796,1
47537,train,42,1,0,0.40437158942222595,0.9054210186004639,-0.9054210186004639,0.40437158942222595,0
14423,train,42,0,0,0.03133440762758255,0.03183579444885254,-0.03183579444885254,0.968665599822998,1
33438,train,42,0,0,0.48242685198783875,0.6586043238639832,-0.6586043238639832,0.5175731182098389,1
3051,train,42,0,0,0.03687361255288124,0.03757071495056152,-0.03757071495056152,0.9631263613700867,1
39994,train,42,0,1,0.5544610023498535,0.8084704875946045,-0.8084704875946045,0.4455389976501465,0
12620,train,42,0,0,0.10457445681095123,0.11045622825622559,-0.11045622825622559,0.89542555809021,1
31072,train,42,1,0,0.3472532033920288,1.0577011108398438,-1.0577011108398438,0.3472532033920288,0
13295,train,42,0,0,1.784243249858264e-05,1.811981201171875e-05,-1.811981201171875e-05,0.9999821782112122,1
19652,train,42,0,0,0.0007578528020530939,0.0007581710815429688,-0.0007581710815429688,0.9992421269416809,1
40245,train,42,0,0,0.37288475036621094,0.4666249752044678,-0.4666249752044678,0.6271152496337891,1
23587,train,42,0,1,0.5746113061904907,0.8547518849372864,-0.8547518849372864,0.4253886938095093,0
15981,train,42,0,0,0.049150656908750534,0.0503995418548584,-0.0503995418548584,0.9508493542671204,1
26554,train,42,0,0,0.004879090469330549,0.004890918731689453,-0.004890918731689453,0.9951208829879761,1
171,train,42,0,0,0.2733595669269562,0.3193235397338867,-0.3193235397338867,0.7266404628753662,1
18417,train,42,0,0,0.0096129160374403,0.009659290313720703,-0.009659290313720703,0.9903870820999146,1
18615,train,42,1,1,0.8833738565444946,0.12400679290294647,-0.12400679290294647,0.8833738565444946,1
14289,train,42,0,0,0.1844281107187271,0.203865647315979,-0.203865647315979,0.8155719041824341,1
43350,train,42,0,0,0.062130872160196304,0.06414484977722168,-0.06414484977722168,0.937869131565094,1
34379,train,42,0,0,0.1749960333108902,0.1923670768737793,-0.1923670768737793,0.825003981590271,1
35508,train,42,0,0,0.3285331428050995,0.3982905149459839,-0.3982905149459839,0.6714668273925781,1
28172,train,42,0,0,0.019152900204062462,0.019338607788085938,-0.019338607788085938,0.9808471202850342,1
26471,train,42,0,0,0.2723415791988373,0.31792354583740234,-0.31792354583740234,0.7276583909988403,1
6173,train,42,1,1,0.7552980780601501,0.2806427776813507,-0.2806427776813507,0.7552980780601501,1
35340,train,42,0,0,0.009574739262461662,0.00962066650390625,-0.00962066650390625,0.9904252886772156,1
34885,train,42,0,0,0.011378946714103222,0.011444091796875,-0.011444091796875,0.9886210560798645,1
25802,train,42,1,1,0.6479382514953613,0.4339599013328552,-0.4339599013328552,0.6479382514953613,1
26803,train,42,0,0,0.09090875089168549,0.09530973434448242,-0.09530973434448242,0.9090912342071533,1
9343,train,42,1,1,0.5607274174690247,0.5785204172134399,-0.5785204172134399,0.5607274174690247,1
12049,train,42,0,0,0.1874464601278305,0.20757341384887695,-0.20757341384887695,0.8125535249710083,1
40658,train,42,0,0,0.003378931898623705,0.0033845901489257812,-0.0033845901489257812,0.9966210722923279,1
34948,train,42,0,0,0.0035852936562150717,0.0035915374755859375,-0.0035915374755859375,0.9964147210121155,1
25083,train,42,0,0,0.03830317407846451,0.03905606269836426,-0.03905606269836426,0.9616968035697937,1
44941,train,42,0,0,0.0007266848697327077,0.0007266998291015625,-0.0007266998291015625,0.9992733001708984,1
23115,train,42,1,0,0.24414780735969543,1.4099814891815186,-1.4099814891815186,0.24414780735969543,0
43208,train,42,0,0,8.639206498628482e-05,8.678436279296875e-05,-8.678436279296875e-05,0.9999136328697205,1
34657,train,42,0,0,0.14274251461029053,0.15401697158813477,-0.15401697158813477,0.8572574853897095,1
36800,train,42,0,0,0.011669854633510113,0.011738300323486328,-0.011738300323486328,0.9883301258087158,1
21900,train,42,0,0,0.07757572084665298,0.0807499885559082,-0.0807499885559082,0.9224242568016052,1
8483,train,42,1,1,0.5248512029647827,0.6446405053138733,-0.6446405053138733,0.5248512029647827,1
30396,train,42,0,0,0.3228150010108948,0.38981080055236816,-0.38981080055236816,0.6771849989891052,1
5927,train,42,0,0,0.013139325194060802,0.013226509094238281,-0.013226509094238281,0.9868606925010681,1
13849,train,42,0,0,0.00014092688797973096,0.000141143798828125,-0.000141143798828125,0.999859094619751,1
30623,train,42,1,1,0.669068455696106,0.4018688499927521,-0.4018688499927521,0.669068455696106,1
21499,train,42,0,0,0.03467243164777756,0.03528785705566406,-0.03528785705566406,0.9653275609016418,1
32050,train,42,0,0,0.20303337275981903,0.2269425392150879,-0.2269425392150879,0.7969666123390198,1
11234,train,42,0,0,0.0006183991790749133,0.0006184577941894531,-0.0006184577941894531,0.9993816018104553,1
22288,train,42,1,0,0.4653182327747345,0.7650337219238281,-0.7650337219238281,0.4653182327747345,0
8715,train,42,1,1,0.8002570271492004,0.22282227873802185,-0.22282227873802185,0.8002570271492004,1
40740,train,42,0,0,0.10339467227458954,0.10913944244384766,-0.10913944244384766,0.8966053128242493,1
3030,train,42,0,0,0.35794007778167725,0.443073570728302,-0.443073570728302,0.6420599222183228,1
14241,train,42,0,0,0.16547594964504242,0.18089377880096436,-0.18089377880096436,0.8345240354537964,1
10305,train,42,0,0,0.19053633511066437,0.21138334274291992,-0.21138334274291992,0.8094636797904968,1
42344,train,42,0,0,0.2400263547897339,0.2744715213775635,-0.2744715213775635,0.7599736452102661,1
16460,train,42,0,1,0.668892502784729,1.1053123474121094,-1.1053123474121094,0.331107497215271,0
13041,train,42,0,0,0.024058394134044647,0.024352550506591797,-0.024352550506591797,0.9759415984153748,1
23041,train,42,0,0,0.03867935761809349,0.03944730758666992,-0.03944730758666992,0.9613206386566162,1
26015,train,42,1,1,0.9237321019172668,0.07933317124843597,-0.07933317124843597,0.9237321019172668,1
21607,train,42,0,0,0.27259331941604614,0.31826961040496826,-0.31826961040496826,0.7274066805839539,1
14248,train,42,0,0,0.003614687127992511,0.0036211013793945312,-0.0036211013793945312,0.9963853359222412,1
9809,train,42,0,0,0.019901582971215248,0.020102262496948242,-0.020102262496948242,0.9800984263420105,1
37540,train,42,0,0,0.04006163403391838,0.04088616371154785,-0.04088616371154785,0.9599383473396301,1
46842,train,42,0,0,0.3094412088394165,0.37025415897369385,-0.37025415897369385,0.6905587911605835,1
30160,train,42,0,0,0.17157167196273804,0.18822503089904785,-0.18822503089904785,0.828428328037262,1
39232,train,42,0,0,0.08111564069986343,0.0845949649810791,-0.0845949649810791,0.9188843369483948,1
27704,train,42,0,0,0.045784782618284225,0.04686594009399414,-0.04686594009399414,0.9542152285575867,1
35237,train,42,0,0,0.00011083320714533329,0.000110626220703125,-0.000110626220703125,0.9998891949653625,1
26343,train,42,1,0,0.4968793988227844,0.6994079947471619,-0.6994079947471619,0.4968793988227844,0
8159,train,42,0,0,0.005700885783880949,0.005717277526855469,-0.005717277526855469,0.9942991137504578,1
22728,train,42,0,0,0.3808807134628296,0.4794572591781616,-0.4794572591781616,0.6191192865371704,1
287,train,42,1,1,0.5315211415290833,0.6320123076438904,-0.6320123076438904,0.5315211415290833,1
26115,train,42,0,0,0.002883555833250284,0.002887725830078125,-0.002887725830078125,0.9971164464950562,1
19789,train,42,0,0,0.381060928106308,0.4797484874725342,-0.4797484874725342,0.6189390420913696,1
24334,train,42,0,0,0.01628757268190384,0.016421794891357422,-0.016421794891357422,0.9837124347686768,1
12360,train,42,0,0,0.000847633637022227,0.0008478164672851562,-0.0008478164672851562,0.9991523623466492,1
32913,train,42,0,0,0.005464203655719757,0.005479335784912109,-0.005479335784912109,0.9945358037948608,1
44936,train,42,0,0,0.003132382407784462,0.0031371116638183594,-0.0031371116638183594,0.9968675971031189,1
36568,train,42,0,0,0.10796792060136795,0.11425328254699707,-0.11425328254699707,0.8920320868492126,1
25529,train,42,0,0,0.018668334931135178,0.0188448429107666,-0.0188448429107666,0.9813316464424133,1
9681,train,42,0,1,0.7033222317695618,1.215108871459961,-1.215108871459961,0.29667776823043823,0
15779,train,42,0,0,0.4471328854560852,0.5926374793052673,-0.5926374793052673,0.5528671145439148,1
6859,train,42,0,0,0.038504596799612045,0.03926539421081543,-0.03926539421081543,0.9614953994750977,1
30293,train,42,1,0,0.3170602023601532,1.1486635208129883,-1.1486635208129883,0.3170602023601532,0
24456,train,42,0,0,0.15496477484703064,0.16837692260742188,-0.16837692260742188,0.845035195350647,1
22613,train,42,1,1,0.6288686394691467,0.46383291482925415,-0.46383291482925415,0.6288686394691467,1
26045,train,42,1,1,0.6925039291381836,0.3674413561820984,-0.3674413561820984,0.6925039291381836,1
48111,train,42,1,1,0.7875494956970215,0.23882903158664703,-0.23882903158664703,0.7875494956970215,1
7385,train,42,1,0,0.4487254321575165,0.8013440370559692,-0.8013440370559692,0.4487254321575165,0
22198,train,42,1,0,0.30234387516975403,1.1961902379989624,-1.1961902379989624,0.30234387516975403,0
1595,train,42,0,0,0.2007833868265152,0.22412323951721191,-0.22412323951721191,0.799216628074646,1
43657,train,42,0,0,0.023615475744009018,0.023898839950561523,-0.023898839950561523,0.9763845205307007,1
29188,train,42,0,0,3.545321669662371e-05,3.528594970703125e-05,-3.528594970703125e-05,0.9999645352363586,1
24385,train,42,1,1,0.9665756225585938,0.033995769917964935,-0.033995769917964935,0.9665756225585938,1
8415,train,42,0,0,0.3553343713283539,0.43902355432510376,-0.43902355432510376,0.6446655988693237,1
48412,train,42,1,1,0.9360821843147278,0.06605197489261627,-0.06605197489261627,0.9360821843147278,1
5176,train,42,0,1,0.8441071510314941,1.8585866689682007,-1.8585866689682007,0.15589284896850586,0
37067,train,42,1,1,0.8427399396896362,0.17109686136245728,-0.17109686136245728,0.8427399396896362,1
10794,train,42,0,0,0.37383517622947693,0.46814167499542236,-0.46814167499542236,0.6261647939682007,1
17884,train,42,1,0,0.2671836316585541,1.3198190927505493,-1.3198190927505493,0.2671836316585541,0
600,train,42,1,0,0.32695096731185913,1.1179449558258057,-1.1179449558258057,0.32695096731185913,0
18452,train,42,0,0,0.018136685714125633,0.01830315589904785,-0.01830315589904785,0.9818633198738098,1
19178,train,42,0,0,0.005534576717764139,0.005549907684326172,-0.005549907684326172,0.9944654107093811,1
29849,train,42,0,0,0.20977385342121124,0.23543620109558105,-0.23543620109558105,0.79022616147995,1
15195,train,42,0,0,0.002841351553797722,0.002845287322998047,-0.002845287322998047,0.9971586465835571,1
16160,train,42,0,0,0.0012478538556024432,0.0012488365173339844,-0.0012488365173339844,0.9987521171569824,1
13588,train,42,0,0,0.0020600545685738325,0.0020623207092285156,-0.0020623207092285156,0.997939944267273,1
43664,train,42,0,0,0.14774197340011597,0.15986597537994385,-0.15986597537994385,0.852258026599884,1
36646,train,42,0,0,0.028294343501329422,0.028702259063720703,-0.028702259063720703,0.9717056751251221,1
24209,train,42,0,0,0.007562267128378153,0.007590770721435547,-0.007590770721435547,0.9924377202987671,1
44895,train,42,0,0,0.0006419878918677568,0.0006422996520996094,-0.0006422996520996094,0.9993579983711243,1
28947,train,42,0,1,0.7160602807998657,1.2589932680130005,-1.2589932680130005,0.2839397192001343,0
12720,train,42,1,1,0.5365259051322937,0.6226404309272766,-0.6226404309272766,0.5365259051322937,1
11723,train,42,0,0,0.028944561257958412,0.02937173843383789,-0.02937173843383789,0.9710554480552673,1
963,train,42,0,0,0.00036066255415789783,0.0003609657287597656,-0.0003609657287597656,0.9996393322944641,1
11183,train,42,0,0,0.3096774220466614,0.3705962300300598,-0.3705962300300598,0.6903225779533386,1
16090,train,42,1,0,0.1611880362033844,1.825183629989624,-1.825183629989624,0.1611880362033844,0
8883,train,42,1,1,0.8638269305229187,0.14638282358646393,-0.14638282358646393,0.8638269305229187,1
15513,train,42,0,0,0.017693383619189262,0.017851829528808594,-0.017851829528808594,0.9823065996170044,1
3433,train,42,0,0,0.0062230732291936874,0.0062427520751953125,-0.0062427520751953125,0.9937769174575806,1
20251,train,42,0,0,0.06443831324577332,0.06660819053649902,-0.06660819053649902,0.9355616569519043,1
34409,train,42,0,0,0.0540396124124527,0.05555462837219238,-0.05555462837219238,0.9459604024887085,1
10029,train,42,0,0,0.025273950770497322,0.025598764419555664,-0.025598764419555664,0.9747260212898254,1
753,train,42,0,0,0.009059441275894642,0.009100914001464844,-0.009100914001464844,0.9909405708312988,1
37364,train,42,0,0,0.2445986270904541,0.2805060148239136,-0.2805060148239136,0.7554013729095459,1
26374,train,42,0,0,0.3750779330730438,0.47012829780578613,-0.47012829780578613,0.6249220371246338,1
33493,train,42,0,0,0.07074283063411713,0.07336974143981934,-0.07336974143981934,0.9292571544647217,1
10963,train,42,0,1,0.6763370633125305,1.1280527114868164,-1.1280527114868164,0.3236629366874695,0
23445,train,42,0,0,0.00048183155013248324,0.0004820823669433594,-0.0004820823669433594,0.9995181560516357,1
39032,train,42,0,0,0.19296643137931824,0.21439003944396973,-0.21439003944396973,0.8070335388183594,1
22090,train,42,0,0,0.03299162909388542,0.03354811668395996,-0.03354811668395996,0.9670083522796631,1
11451,train,42,0,0,0.01410861685872078,0.014209270477294922,-0.014209270477294922,0.9858914017677307,1
45909,train,42,0,0,0.02763516828417778,0.02802419662475586,-0.02802419662475586,0.9723648428916931,1
4918,train,42,1,1,0.7776347994804382,0.2514982521533966,-0.2514982521533966,0.7776347994804382,1
30558,train,42,1,1,0.9365220665931702,0.06558218598365784,-0.06558218598365784,0.9365220665931702,1
23360,train,42,1,0,0.18885062634944916,1.6667989492416382,-1.6667989492416382,0.18885062634944916,0
20805,train,42,0,0,0.08513978123664856,0.08898401260375977,-0.08898401260375977,0.9148602485656738,1
37946,train,42,0,0,0.005653331987559795,0.005669116973876953,-0.005669116973876953,0.9943466782569885,1
42383,train,42,0,0,0.0030934761743992567,0.003098011016845703,-0.003098011016845703,0.9969065189361572,1
16509,train,42,0,0,0.004767498467117548,0.004778861999511719,-0.004778861999511719,0.9952325224876404,1
2989,train,42,0,0,0.43955501914024353,0.5790241956710815,-0.5790241956710815,0.5604449510574341,1
27999,train,42,1,1,0.7160602807998657,0.3339909315109253,-0.3339909315109253,0.7160602807998657,1
27063,train,42,0,0,0.0021638378966599703,0.002166271209716797,-0.002166271209716797,0.997836172580719,1
2296,train,42,0,0,0.045998845249414444,0.04709053039550781,-0.04709053039550781,0.9540011286735535,1
21957,train,42,0,0,5.1661172619787976e-05,5.14984130859375e-05,-5.14984130859375e-05,0.9999483227729797,1
46751,train,42,1,0,0.49366846680641174,0.7058910727500916,-0.7058910727500916,0.49366846680641174,0
16225,train,42,1,0,0.4382197856903076,0.8250346183776855,-0.8250346183776855,0.4382197856903076,0
33633,train,42,0,0,0.0004523561510723084,0.0004525184631347656,-0.0004525184631347656,0.9995476603507996,1
11477,train,42,1,0,0.4019522964954376,0.9114217758178711,-0.9114217758178711,0.4019522964954376,0
33055,train,42,0,0,0.026703376322984695,0.027066469192504883,-0.027066469192504883,0.9732966423034668,1
6042,train,42,0,0,0.005116728600114584,0.005129814147949219,-0.005129814147949219,0.9948832988739014,1
13560,train,42,1,1,0.6346621513366699,0.45466241240501404,-0.45466241240501404,0.6346621513366699,1
48337,train,42,0,0,0.03599169850349426,0.036655426025390625,-0.036655426025390625,0.9640083312988281,1
42222,train,42,0,0,0.09609626233577728,0.10103249549865723,-0.10103249549865723,0.9039037227630615,1
39982,train,42,1,1,0.9897657036781311,0.010287001729011536,-0.010287001729011536,0.9897657036781311,1
36451,train,42,1,1,0.630544126033783,0.46117210388183594,-0.46117210388183594,0.630544126033783,1
3865,train,42,0,0,0.1847582906484604,0.204270601272583,-0.204270601272583,0.8152416944503784,1
26002,train,42,0,0,0.1613674759864807,0.17598259449005127,-0.17598259449005127,0.8386325240135193,1
40448,train,42,0,0,0.0004299324646126479,0.00043010711669921875,-0.00043010711669921875,0.9995700716972351,1
33332,train,42,1,1,0.8273853659629822,0.18948470056056976,-0.18948470056056976,0.8273853659629822,1
18367,train,42,1,1,0.6310589909553528,0.46035587787628174,-0.46035587787628174,0.6310589909553528,1
1290,train,42,1,1,0.6836613416671753,0.3802925646305084,-0.3802925646305084,0.6836613416671753,1
18105,train,42,1,0,0.44939693808555603,0.7998486161231995,-0.7998486161231995,0.44939693808555603,0
16938,train,42,0,0,0.28520700335502625,0.33576226234436035,-0.33576226234436035,0.7147929668426514,1
33467,train,42,1,0,0.05274428054690361,2.9422998428344727,-2.9422998428344727,0.05274428054690361,0
23775,train,42,1,0,0.23443765938282013,1.4505655765533447,-1.4505655765533447,0.23443765938282013,0
20116,train,42,0,0,0.009112409316003323,0.009154319763183594,-0.009154319763183594,0.9908875823020935,1
15580,train,42,0,0,0.44860950112342834,0.5953119993209839,-0.5953119993209839,0.551390528678894,1
35034,train,42,0,0,0.0005474962526932359,0.0005474090576171875,-0.0005474090576171875,0.999452531337738,1
18356,train,42,0,0,0.0014154404634609818,0.0014162063598632812,-0.0014162063598632812,0.9985845685005188,1
9943,train,42,1,0,0.10587409883737564,2.24550461769104,-2.24550461769104,0.10587409883737564,0
41856,train,42,1,0,0.41787657141685486,0.8725693225860596,-0.8725693225860596,0.41787657141685486,0
39707,train,42,0,0,0.14963871240615845,0.16209399700164795,-0.16209399700164795,0.8503612875938416,1
7248,train,42,0,0,0.0011253892444074154,0.0011258125305175781,-0.0011258125305175781,0.9988746047019958,1
881,train,42,0,0,0.04206753522157669,0.04297804832458496,-0.04297804832458496,0.9579324722290039,1
26888,train,42,0,0,0.0008239253074862063,0.0008244514465332031,-0.0008244514465332031,0.9991760849952698,1
11341,train,42,1,1,0.9545316100120544,0.046534523367881775,-0.046534523367881775,0.9545316100120544,1
25176,train,42,0,0,0.2220596820116043,0.2511054277420044,-0.2511054277420044,0.7779403328895569,1
5022,train,42,0,0,0.016810139641165733,0.016952991485595703,-0.016952991485595703,0.9831898808479309,1
19779,train,42,0,0,0.04824033007025719,0.04944276809692383,-0.04944276809692383,0.9517596960067749,1
1678,train,42,0,0,0.05406666919589043,0.05558323860168457,-0.05558323860168457,0.9459333419799805,1
470,train,42,0,0,0.00012905597395729274,0.00012874603271484375,-0.00012874603271484375,0.9998709559440613,1
33023,train,42,1,0,0.22511263191699982,1.491154432296753,-1.491154432296753,0.22511263191699982,0
29201,train,42,1,1,0.5430412292480469,0.6105700135231018,-0.6105700135231018,0.5430412292480469,1
32822,train,42,0,0,0.37447959184646606,0.46917128562927246,-0.46917128562927246,0.6255204081535339,1
9910,train,42,0,0,0.010492635890841484,0.010548114776611328,-0.010548114776611328,0.9895073771476746,1
5315,train,42,1,1,0.5361756086349487,0.6232935190200806,-0.6232935190200806,0.5361756086349487,1
40953,train,42,0,0,0.2942900061607361,0.3485509157180786,-0.3485509157180786,0.7057099938392639,1
31154,train,42,0,1,0.7194029092788696,1.2708353996276855,-1.2708353996276855,0.28059709072113037,0
18991,train,42,1,1,0.6168463826179504,0.48313525319099426,-0.48313525319099426,0.6168463826179504,1
38992,train,42,0,1,0.5151934623718262,0.724005401134491,-0.724005401134491,0.48480653762817383,0
1295,train,42,0,0,0.06570228189229965,0.06796002388000488,-0.06796002388000488,0.9342977404594421,1
15063,train,42,0,0,0.07207566499710083,0.07480502128601074,-0.07480502128601074,0.9279243350028992,1
4099,train,42,0,0,0.057301633059978485,0.05900883674621582,-0.05900883674621582,0.9426983594894409,1
36446,train,42,1,1,0.7020429968833923,0.35376060009002686,-0.35376060009002686,0.7020429968833923,1
13009,train,42,0,0,0.028608137741684914,0.02902531623840332,-0.02902531623840332,0.9713918566703796,1
12306,train,42,0,0,0.0006615564343519509,0.0006618499755859375,-0.0006618499755859375,0.9993384480476379,1
24381,train,42,0,0,0.005411338061094284,0.005425930023193359,-0.005425930023193359,0.9945886731147766,1
9918,train,42,0,0,0.1580454707145691,0.17202937602996826,-0.17202937602996826,0.8419545292854309,1
43908,train,42,0,0,0.05697625130414963,0.05866384506225586,-0.05866384506225586,0.9430237412452698,1
21672,train,42,0,0,0.2379668653011322,0.27176523208618164,-0.27176523208618164,0.7620331048965454,1
13743,train,42,0,0,0.0006592661375179887,0.0006594657897949219,-0.0006594657897949219,0.9993407130241394,1
47935,train,42,1,1,0.7028815746307373,0.3525668680667877,-0.3525668680667877,0.7028815746307373,1
7353,train,42,0,0,0.02779357321560383,0.028187274932861328,-0.028187274932861328,0.9722064137458801,1
24947,train,42,1,0,0.37181025743484497,0.989371657371521,-0.989371657371521,0.37181025743484497,0
27558,train,42,0,0,0.0035222985316067934,0.003528594970703125,-0.003528594970703125,0.9964777231216431,1
11002,train,42,0,0,0.004745298530906439,0.004756450653076172,-0.004756450653076172,0.9952546954154968,1
