scenario,shard_id,slice_id,epoch,train_loss,val_loss
s4_random_10_percent,5,3,1,0.45872838250255893,0.4358536653055899
s4_random_10_percent,5,3,2,0.42868427049766467,0.40990427013566966
s4_random_10_percent,5,3,3,0.4033721138551397,0.3879682432667922
s4_random_10_percent,5,3,4,0.3835828661147059,0.3696406715201967
s4_random_10_percent,5,4,1,0.36876526405988647,0.35431699408815753
s4_random_10_percent,5,4,2,0.3498966938700558,0.34314754815203163
s4_random_10_percent,5,4,3,0.33570622885522766,0.3354131291139136
s4_random_10_percent,5,4,4,0.32654644457761905,0.33069082334690525
s4_random_10_percent,5,5,1,0.3431435919710055,0.32897292363523234
s4_random_10_percent,5,5,2,0.3405670780200508,0.3267100783862802
s4_random_10_percent,5,5,3,0.3328638205060734,0.32432041817794494
s4_random_10_percent,5,5,4,0.32953283275599593,0.3227993404803431
s5_retention_expiry,1,1,1,0.6565330376184392,0.6472673437779567
s5_retention_expiry,1,1,2,0.6412345748833188,0.6315164399902058
s5_retention_expiry,1,1,3,0.6252660108527206,0.613077461735785
s5_retention_expiry,1,1,4,0.6062451877485906,0.5905212558035052
s5_retention_expiry,1,2,1,0.5788721985723542,0.5641161865820951
s5_retention_expiry,1,2,2,0.549169382450311,0.5343559130989656
s5_retention_expiry,1,2,3,0.5176854863935353,0.5018666370088144
s5_retention_expiry,1,2,4,0.4821388268460149,0.467875536733594
s5_retention_expiry,1,3,1,0.4555705130823357,0.4364068419465334
s5_retention_expiry,1,3,2,0.42440721180864593,0.4079417567532342
s5_retention_expiry,1,3,3,0.3996559555547076,0.38396666743473507
s5_retention_expiry,1,3,4,0.37632353461801077,0.36477751956264604
s5_retention_expiry,1,4,1,0.3558233706574691,0.35020795667103133
s5_retention_expiry,1,4,2,0.33497184901906735,0.3419760110565069
s5_retention_expiry,1,4,3,0.328678656251807,0.3348417518131075
s5_retention_expiry,1,4,4,0.3210223057813812,0.32983315674424857
s5_retention_expiry,1,5,1,0.3276708056907721,0.3267082179256583
s5_retention_expiry,1,5,2,0.3167807270564053,0.32553568215536804
s5_retention_expiry,1,5,3,0.317408391564055,0.3233026569572395
s5_retention_expiry,1,5,4,0.3121283185545378,0.321700388368869
s5_retention_expiry,2,1,1,0.742393305845428,0.7217517707668756
s5_retention_expiry,2,1,2,0.7151485650162948,0.6976809636380807
s5_retention_expiry,2,1,3,0.6900411394604465,0.6740930906710259
s5_retention_expiry,2,1,4,0.6629212739174826,0.6446662827199383
s5_retention_expiry,2,2,1,0.6285513853944297,0.6096585482285708
s5_retention_expiry,2,2,2,0.5938762288192564,0.5712222481828357
s5_retention_expiry,2,2,3,0.5522008730053489,0.531169972278497
s5_retention_expiry,2,2,4,0.5074580524206986,0.49195291269128194
s5_retention_expiry,2,3,1,0.46944147673520176,0.45674763584507966
s5_retention_expiry,2,3,2,0.4335002355245285,0.4270401761615143
s5_retention_expiry,2,3,3,0.40456062681747207,0.4030908896660759
s5_retention_expiry,2,3,4,0.3835797201503407,0.38288316542321854
s5_retention_expiry,2,4,1,0.377588815659756,0.36488076968008204
s5_retention_expiry,2,4,2,0.3617964541451164,0.3528289445885667
s5_retention_expiry,2,4,3,0.35050773060175155,0.3444082552280837
s5_retention_expiry,2,4,4,0.3396693926913458,0.33875704430798315
s5_retention_expiry,2,5,1,0.2978603777687282,0.3352634709144335
s5_retention_expiry,2,5,2,0.2925507253403162,0.3323136890094006
s5_retention_expiry,2,5,3,0.2869276643906095,0.3317211108262377
s5_retention_expiry,2,5,4,0.2865557369934996,0.33077577820671666
s5_retention_expiry,3,1,1,0.6997664515398359,0.6875876298277488
s5_retention_expiry,3,1,2,0.6789708650184652,0.6690854191324472
s5_retention_expiry,3,1,3,0.6582494176645883,0.6488963653570702
s5_retention_expiry,3,1,4,0.6341207277039462,0.6245781502501092
s5_retention_expiry,3,2,1,0.6023469213059398,0.5967777394187473
s5_retention_expiry,3,2,2,0.5723299424161591,0.565793204821754
s5_retention_expiry,3,2,3,0.5329626128655072,0.5332372673476228
s5_retention_expiry,3,2,4,0.4977606525203465,0.5025196429682728
s5_retention_expiry,3,3,1,0.4991211053599482,0.4746846327796648
s5_retention_expiry,3,3,2,0.46919585673705394,0.45011780130514967
s5_retention_expiry,3,3,3,0.44962579250335694,0.4278075717493318
s5_retention_expiry,3,3,4,0.4288091307619344,0.4070515473244329
s5_retention_expiry,3,4,1,0.39675563660487206,0.3869170905900659
s5_retention_expiry,3,4,2,0.3780265370392064,0.37007882822545995
s5_retention_expiry,3,4,3,0.35834507632360585,0.3568062657806153
s5_retention_expiry,3,4,4,0.3468951054344093,0.346741025146161
s5_retention_expiry,3,5,1,0.34664878892065654,0.3404899864794939
s5_retention_expiry,3,5,2,0.3318837950843911,0.3336325659229233
s5_retention_expiry,3,5,3,0.3308372959559661,0.33034949546917325
s5_retention_expiry,3,5,4,0.32251474370602434,0.327649372817713
s5_retention_expiry,4,1,1,0.6847031095608312,0.6749628408177121
s5_retention_expiry,4,1,2,0.6698251177675879,0.6611566690841465
s5_retention_expiry,4,1,3,0.6529924303762967,0.6450634515907085
s5_retention_expiry,4,1,4,0.6337929594537631,0.6222469513936346
s5_retention_expiry,4,2,1,0.6085991259158556,0.5924453365975249
s5_retention_expiry,4,2,2,0.5720194282527508,0.5568683080552154
s5_retention_expiry,4,2,3,0.5332876664405389,0.5183424121722348
s5_retention_expiry,4,2,4,0.4927961807813704,0.4798317737684138
s5_retention_expiry,4,3,1,0.45066426555594996,0.445992428733129
s5_retention_expiry,4,3,2,0.42085032251472004,0.41939350363826156
s5_retention_expiry,4,3,3,0.3916947214695607,0.39769459232879145
s5_retention_expiry,4,3,4,0.37074182176003345,0.3787433389851932
s5_retention_expiry,4,4,1,0.3560002830121424,0.36192201507927907
s5_retention_expiry,4,4,2,0.34432178348689885,0.3499138525542489
s5_retention_expiry,4,4,3,0.3299286829960811,0.3419333049631366
s5_retention_expiry,4,4,4,0.32669873041508,0.33638180865962874
s5_retention_expiry,4,5,1,0.339921322133806,0.33335775180068655
s5_retention_expiry,4,5,2,0.3322499096393585,0.3304975936639319
s5_retention_expiry,4,5,3,0.3323561218049791,0.3274515576695211
s5_retention_expiry,4,5,4,0.3238801691267226,0.3248073077904797
s5_retention_expiry,5,1,1,0.6853800333527467,0.6700638924958502
s5_retention_expiry,5,1,2,0.6628013800196806,0.6487382271561244
s5_retention_expiry,5,1,3,0.6404119088019256,0.6261919786003877
s5_retention_expiry,5,1,4,0.6157359918236941,0.5993281316470813
s5_retention_expiry,5,2,1,0.5904502433179873,0.5688516366947163
s5_retention_expiry,5,2,2,0.560224043979994,0.535898435630012
s5_retention_expiry,5,2,3,0.5250474989362249,0.5009139537599743
s5_retention_expiry,5,2,4,0.49315238045731524,0.46587042893310276
s5_retention_expiry,5,3,1,0.4499628629414422,0.43441529943420365
s5_retention_expiry,5,3,2,0.4175342423179047,0.4094972002304482
s5_retention_expiry,5,3,3,0.39972304787627433,0.3880583853904517
s5_retention_expiry,5,3,4,0.3803791485667961,0.3696409151132986
s5_retention_expiry,5,4,1,0.33535196904478404,0.3531520893802872
s5_retention_expiry,5,4,2,0.3210219895017558,0.34169340780482343
s5_retention_expiry,5,4,3,0.3090683273200331,0.3341034443252177
s5_retention_expiry,5,4,4,0.3008128544379925,0.32964143955151043
s5_retention_expiry,5,5,1,0.3198269452077987,0.3291562829973136
s5_retention_expiry,5,5,2,0.3184536006155488,0.32588383714878716
s5_retention_expiry,5,5,3,0.31296435442818904,0.3253207643712898
s5_retention_expiry,5,5,4,0.3032955705028258,0.3243880325365418
