scenario,model,original_index,y_true,probability_gt_50k,true_class_probability,binary_cross_entropy_loss,predicted_class,prediction_correct
s2_random_5_percent,original,41556,1,0.6048172,0.6048172,0.50282896,1,1
s2_random_5_percent,original,41587,1,0.8022574,0.8022574,0.22032575,1,1
s2_random_5_percent,original,41591,0,0.020977383,0.9790226,0.021200657,0,1
s2_random_5_percent,original,41598,0,8.776681e-05,0.99991226,8.773804e-05,0,1
s2_random_5_percent,original,41638,0,0.00041403162,0.999586,0.0004143715,0,1
s2_random_5_percent,original,41650,1,0.30745423,0.30745423,1.179429,0,0
s2_random_5_percent,original,41677,0,0.24173526,0.7582647,0.2767228,0,1
s2_random_5_percent,original,41733,0,0.07345319,0.9265468,0.076290846,0,1
s2_random_5_percent,original,41741,1,0.040081035,0.040081035,3.216852,0,0
s2_random_5_percent,original,41742,0,0.71645343,0.28354657,1.260379,1,0
s2_random_5_percent,original,41744,0,0.28069252,0.7193075,0.32946646,0,1
s2_random_5_percent,original,41746,1,0.9937594,0.9937594,0.0062601906,1,1
s2_random_5_percent,original,41769,0,0.018006645,0.9819934,0.018170834,0,1
s2_random_5_percent,original,41778,0,0.0023575793,0.9976424,0.002360344,0,1
s2_random_5_percent,original,41794,0,0.07584034,0.92415965,0.078870535,0,1
s2_random_5_percent,original,41814,0,0.09347555,0.9065244,0.09813738,0,1
s2_random_5_percent,original,41859,0,0.031142715,0.9688573,0.031637907,0,1
s2_random_5_percent,original,41872,0,0.0012862276,0.9987138,0.0012869835,0,1
s2_random_5_percent,original,41925,0,0.015611242,0.98438877,0.015734196,0,1
s2_random_5_percent,original,41973,0,0.023946391,0.9760536,0.024237633,0,1
s2_random_5_percent,original,41975,1,0.8124497,0.8124497,0.20770128,1,1
s2_random_5_percent,original,42044,0,0.00027158926,0.9997284,0.00027179718,0,1
s2_random_5_percent,original,42047,1,0.6462309,0.6462309,0.43659845,1,1
s2_random_5_percent,original,42048,0,0.00029638095,0.99970365,0.0002965927,0,1
s2_random_5_percent,original,42094,0,0.06726401,0.932736,0.06963301,0,1
s2_random_5_percent,original,42137,0,0.06830823,0.93169177,0.070753336,0,1
s2_random_5_percent,original,42159,0,0.17098841,0.82901156,0.18752122,0,1
s2_random_5_percent,original,42181,0,0.18744029,0.8125597,0.2075659,0,1
s2_random_5_percent,original,42187,1,0.52002746,0.52002746,0.65387356,1,1
s2_random_5_percent,original,42200,0,0.04503721,0.9549628,0.046082973,0,1
s2_random_5_percent,original,42381,1,0.53145844,0.53145844,0.63213027,1,1
s2_random_5_percent,original,42397,0,0.00012476003,0.99987525,0.00012493134,0,1
s2_random_5_percent,original,42431,1,0.77081937,0.77081937,0.26030123,1,1
s2_random_5_percent,original,42456,0,0.002574272,0.99742573,0.0025777817,0,1
s2_random_5_percent,original,42487,1,0.7180026,0.7180026,0.33128202,1,1
s2_random_5_percent,original,42519,0,0.01476731,0.9852327,0.014877319,0,1
s2_random_5_percent,original,42558,1,0.771878,0.771878,0.25892878,1,1
s2_random_5_percent,original,42567,0,0.026981764,0.9730182,0.027352571,0,1
s2_random_5_percent,original,42575,0,0.007438791,0.9925612,0.007466793,0,1
s2_random_5_percent,original,42576,0,0.00040028105,0.9995997,0.0004005432,0,1
s2_random_5_percent,original,42660,0,0.71271276,0.28728724,1.2472727,1,0
s2_random_5_percent,original,42694,0,0.0035146147,0.9964854,0.0035209656,0,1
s2_random_5_percent,original,42717,0,0.065055825,0.93494415,0.06726837,0,1
s2_random_5_percent,original,42720,0,0.024890156,0.9751098,0.025205135,0,1
s2_random_5_percent,original,42734,0,0.0047399555,0.99526006,0.0047512054,0,1
s2_random_5_percent,original,42763,0,0.027690586,0.9723094,0.028081179,0,1
s2_random_5_percent,original,42783,0,0.45228013,0.54771984,0.6019913,0,1
s2_random_5_percent,original,42801,0,0.0117740575,0.98822594,0.011844158,0,1
s2_random_5_percent,original,42835,1,0.35361418,0.35361418,1.0395488,0,0
s2_random_5_percent,original,42838,0,0.5175566,0.4824434,0.72889173,1,0
s2_random_5_percent,original,42867,0,0.03492354,0.96507645,0.03554797,0,1
s2_random_5_percent,original,42871,0,1.8909524e-05,0.9999811,1.9073486e-05,0,1
s2_random_5_percent,original,42874,1,1.0,1.0,0.0,1,1
s2_random_5_percent,original,42896,0,0.007916162,0.99208385,0.007947445,0,1
s2_random_5_percent,original,42918,1,0.45692742,0.45692742,0.7832307,0,0
s2_random_5_percent,original,42935,1,0.80467266,0.80467266,0.21731968,1,1
s2_random_5_percent,original,43027,0,0.051441506,0.9485585,0.05281186,0,1
s2_random_5_percent,original,43052,0,0.013202306,0.9867977,0.013290405,0,1
s2_random_5_percent,original,43087,1,0.7505498,0.7505498,0.2869493,1,1
s2_random_5_percent,original,43092,0,0.11321751,0.88678247,0.12015557,0,1
s2_random_5_percent,original,43100,0,4.8813632e-05,0.9999512,4.863739e-05,0,1
s2_random_5_percent,original,43104,0,0.24618714,0.75381285,0.282611,0,1
s2_random_5_percent,original,43108,0,0.5766346,0.4233654,0.8595197,1,0
s2_random_5_percent,original,43121,1,0.5377142,0.5377142,0.6204281,1,1
s2_random_5_percent,original,43123,0,0.03345958,0.9665404,0.034032106,0,1
s2_random_5_percent,original,43124,1,0.6874857,0.6874857,0.37471423,1,1
s2_random_5_percent,original,43212,0,0.0718457,0.9281543,0.074557304,0,1
s2_random_5_percent,original,43214,0,0.0014954665,0.9985045,0.0014967918,0,1
s2_random_5_percent,original,43288,1,0.43662694,0.43662694,0.8286761,0,0
s2_random_5_percent,original,43382,0,0.4271249,0.57287514,0.55708754,0,1
s2_random_5_percent,original,43407,0,0.017598683,0.9824013,0.017755508,0,1
s2_random_5_percent,original,43482,0,0.00071378174,0.99928623,0.0007138252,0,1
s2_random_5_percent,original,43531,0,0.040452488,0.9595475,0.041293383,0,1
s2_random_5_percent,original,43545,0,0.046902653,0.95309734,0.048038244,0,1
s2_random_5_percent,original,43564,0,0.74987507,0.25012493,1.3857951,1,0
s2_random_5_percent,original,43581,1,0.8834879,0.8834879,0.12387768,1,1
s2_random_5_percent,original,43583,0,0.0006185073,0.9993815,0.00061893463,0,1
s2_random_5_percent,original,43597,1,0.19769105,0.19769105,1.6210498,0,0
s2_random_5_percent,original,43609,0,0.08837241,0.9116276,0.09252381,0,1
s2_random_5_percent,original,43631,0,1.4085265e-05,0.99998593,1.4305115e-05,0,1
s2_random_5_percent,original,43632,0,0.07490604,0.92509395,0.07785988,0,1
s2_random_5_percent,original,43638,0,0.5276029,0.4723971,0.74993527,1,0
s2_random_5_percent,original,43681,0,0.0059555327,0.9940445,0.005973339,0,1
s2_random_5_percent,original,43717,0,0.14377713,0.85622287,0.15522456,0,1
s2_random_5_percent,original,43753,0,0.27220225,0.72779775,0.31773216,0,1
s2_random_5_percent,original,43762,0,6.9357215e-05,0.9999306,6.9618225e-05,0,1
s2_random_5_percent,original,43804,0,0.11600384,0.8839961,0.12330246,0,1
s2_random_5_percent,original,43816,0,0.04137689,0.9586231,0.04225731,0,1
s2_random_5_percent,original,43846,0,0.17987962,0.8201204,0.19830406,0,1
s2_random_5_percent,original,43886,1,0.81678593,0.81678593,0.20237821,1,1
s2_random_5_percent,original,43918,1,0.7489362,0.7489362,0.28910148,1,1
s2_random_5_percent,original,43972,0,0.1811897,0.8188103,0.19990289,0,1
s2_random_5_percent,original,44001,0,0.0058782366,0.9941218,0.0058956146,0,1
s2_random_5_percent,original,44019,1,0.91548055,0.91548055,0.08830613,1,1
s2_random_5_percent,original,44025,0,0.21063285,0.78936714,0.23652375,0,1
s2_random_5_percent,original,44116,0,0.02095279,0.97904724,0.021175385,0,1
s2_random_5_percent,original,44137,1,0.8036099,0.8036099,0.21864133,1,1
s2_random_5_percent,original,44171,0,0.14405136,0.8559486,0.15554488,0,1
s2_random_5_percent,original,44187,1,0.29805633,0.29805633,1.2104727,0,0
s2_random_5_percent,original,44238,0,0.00074350194,0.9992565,0.00074386597,0,1
s2_random_5_percent,original,44255,0,0.16205162,0.8379484,0.17679882,0,1
s2_random_5_percent,original,44320,0,0.54993194,0.45006806,0.79835653,1,0
s2_random_5_percent,original,44335,1,1.0,1.0,0.0,1,1
s2_random_5_percent,original,44370,0,0.0037409058,0.9962591,0.00374794,0,1
s2_random_5_percent,original,44373,0,3.1936062e-05,0.99996805,3.1471252e-05,0,1
s2_random_5_percent,original,44390,0,0.0026164697,0.99738353,0.0026197433,0,1
s2_random_5_percent,original,44394,0,0.0005277784,0.9994722,0.00052785873,0,1
s2_random_5_percent,original,44395,0,0.00021204761,0.9997879,0.0002117157,0,1
s2_random_5_percent,original,44515,1,0.8062359,0.8062359,0.21537888,1,1
s2_random_5_percent,original,44547,1,0.81291986,0.81291986,0.20712273,1,1
s2_random_5_percent,original,44554,0,0.027463397,0.9725366,0.027847528,0,1
s2_random_5_percent,original,44609,0,0.00068763486,0.99931234,0.000688076,0,1
s2_random_5_percent,original,44617,0,0.00142579,0.9985742,0.0014266968,0,1
s2_random_5_percent,original,44623,1,0.7882109,0.7882109,0.23798956,1,1
s2_random_5_percent,original,44649,0,0.68335134,0.31664866,1.1499624,1,0
s2_random_5_percent,original,44692,0,0.067260124,0.93273985,0.069628954,0,1
s2_random_5_percent,original,44713,0,0.13378085,0.86621916,0.14361727,0,1
s2_random_5_percent,original,44721,0,0.0010397368,0.99896026,0.0010404587,0,1
s2_random_5_percent,original,44731,0,0.40302664,0.59697336,0.51588285,0,1
s2_random_5_percent,original,44754,0,0.009931943,0.9900681,0.009981632,0,1
s2_random_5_percent,original,44762,0,0.09839177,0.9016082,0.10357523,0,1
s2_random_5_percent,original,44786,0,0.22408941,0.7759106,0.25371802,0,1
s2_random_5_percent,original,44858,0,0.7428609,0.2571391,1.3581382,1,0
s2_random_5_percent,original,44891,1,0.6048272,0.6048272,0.50281245,1,1
s2_random_5_percent,original,44918,0,0.082496785,0.91750324,0.08609915,0,1
s2_random_5_percent,original,44941,0,0.00072668487,0.9992733,0.0007266998,0,1
s2_random_5_percent,original,44948,0,6.845602e-05,0.9999315,6.866455e-05,0,1
s2_random_5_percent,original,44965,0,0.0018655121,0.9981345,0.0018672943,0,1
s2_random_5_percent,original,44982,0,0.06018751,0.9398125,0.0620749,0,1
s2_random_5_percent,original,44987,1,0.45334324,0.45334324,0.7911057,0,0
s2_random_5_percent,original,45023,0,0.016521744,0.98347825,0.016659737,0,1
s2_random_5_percent,original,45043,0,0.08992199,0.910078,0.09422493,0,1
s2_random_5_percent,original,45059,1,0.49324372,0.49324372,0.7067518,0,0
s2_random_5_percent,original,45069,1,0.08813235,0.08813235,2.4289155,0,0
s2_random_5_percent,original,45097,0,0.004521599,0.9954784,0.0045318604,0,1
s2_random_5_percent,original,45132,1,0.8385772,0.8385772,0.17604862,1,1
s2_random_5_percent,original,45135,0,0.18409015,0.81590986,0.2034514,0,1
s2_random_5_percent,original,45202,0,0.019716308,0.9802837,0.019913197,0,1
s2_random_5_percent,original,45232,0,0.8345014,0.16549861,1.7987924,1,0
s2_random_5_percent,original,45264,0,0.21654442,0.7834556,0.24404085,0,1
s2_random_5_percent,original,45301,0,0.021666795,0.97833323,0.021904945,0,1
s2_random_5_percent,original,45320,1,0.30529732,0.30529732,1.1864692,0,0
s2_random_5_percent,original,45345,0,0.011167716,0.9888323,0.011230469,0,1
s2_random_5_percent,original,45425,1,0.92843395,0.92843395,0.074256,1,1
s2_random_5_percent,original,45430,0,0.08561062,0.9143894,0.08949876,0,1
s2_random_5_percent,original,45453,0,0.025692549,0.9743075,0.026028395,0,1
s2_random_5_percent,original,45515,0,0.6811611,0.3188389,1.1430693,1,0
s2_random_5_percent,original,45538,0,0.09100365,0.90899634,0.09541416,0,1
s2_random_5_percent,original,45541,0,0.21528706,0.7847129,0.24243724,0,1
s2_random_5_percent,original,45542,1,0.57258373,0.57258373,0.55759627,1,1
s2_random_5_percent,original,45652,0,0.0009065562,0.9990935,0.0009069443,0,1
s2_random_5_percent,original,45685,0,0.07391935,0.92608064,0.07679391,0,1
s2_random_5_percent,original,45703,0,0.0010799833,0.99892,0.001080513,0,1
s2_random_5_percent,original,45704,0,0.0009311151,0.99906886,0.0009317398,0,1
s2_random_5_percent,original,45786,0,0.7128733,0.28712672,1.2478318,1,0
s2_random_5_percent,original,45803,1,0.42789274,0.42789274,0.8488827,0,0
s2_random_5_percent,original,45813,0,0.00012431564,0.99987566,0.00012397766,0,1
s2_random_5_percent,original,45820,0,0.33788034,0.6621196,0.41230893,0,1
s2_random_5_percent,original,45847,0,0.04916061,0.9508394,0.05041027,0,1
s2_random_5_percent,original,45854,0,0.0006374545,0.9993625,0.0006375313,0,1
s2_random_5_percent,original,45874,1,0.79937685,0.79937685,0.22392279,1,1
s2_random_5_percent,original,45907,1,0.728219,0.728219,0.31715345,1,1
s2_random_5_percent,original,45908,1,0.058989838,0.058989838,2.83039,0,0
s2_random_5_percent,original,45932,0,0.0053179176,0.9946821,0.005331993,0,1
s2_random_5_percent,original,45948,0,0.16126467,0.83873534,0.17586005,0,1
s2_random_5_percent,original,46018,0,0.15237977,0.84762025,0.16532266,0,1
s2_random_5_percent,original,46030,0,9.855509e-05,0.9999015,9.8228455e-05,0,1
s2_random_5_percent,original,46043,0,0.001970238,0.99802977,0.0019721985,0,1
s2_random_5_percent,original,46058,0,0.01496074,0.98503923,0.015073776,0,1
s2_random_5_percent,original,46065,1,0.32679537,0.32679537,1.118421,0,0
s2_random_5_percent,original,46073,0,0.0053204503,0.9946796,0.005334854,0,1
s2_random_5_percent,original,46098,0,0.2767585,0.7232415,0.3240121,0,1
s2_random_5_percent,original,46130,0,0.27868816,0.7213118,0.32668364,0,1
s2_random_5_percent,original,46131,0,0.2408544,0.7591456,0.2755617,0,1
s2_random_5_percent,original,46195,0,0.033832446,0.96616757,0.034417868,0,1
s2_random_5_percent,original,46213,0,0.37085256,0.6291474,0.46338964,0,1
s2_random_5_percent,original,46240,0,0.37949172,0.6205083,0.47721627,0,1
s2_random_5_percent,original,46271,0,0.004714797,0.9952852,0.004725933,0,1
s2_random_5_percent,original,46297,1,0.03216359,0.03216359,3.4369202,0,0
s2_random_5_percent,original,46339,1,0.73559815,0.73559815,0.30707133,1,1
s2_random_5_percent,original,46374,1,0.17310004,0.17310004,1.7538855,0,0
s2_random_5_percent,original,46382,0,0.012069337,0.98793066,0.012142658,0,1
s2_random_5_percent,original,46396,1,0.9814621,0.9814621,0.018711833,1,1
s2_random_5_percent,original,46459,0,0.45597005,0.54402995,0.60875094,0,1
s2_random_5_percent,original,46477,0,0.00023530828,0.9997647,0.00023555756,0,1
s2_random_5_percent,original,46499,0,0.018269105,0.9817309,0.0184381,0,1
s2_random_5_percent,original,46518,0,0.001961736,0.9980383,0.0019636154,0,1
s2_random_5_percent,original,46526,0,7.462202e-05,0.9999254,7.43866e-05,0,1
s2_random_5_percent,original,46622,0,0.0129554635,0.9870445,0.013040066,0,1
s2_random_5_percent,original,46623,1,0.78822994,0.78822994,0.2379654,1,1
s2_random_5_percent,original,46667,0,0.10895909,0.8910409,0.11536503,0,1
s2_random_5_percent,original,46724,0,0.005468558,0.99453145,0.0054836273,0,1
s2_random_5_percent,original,46726,0,0.013624334,0.9863757,0.013718128,0,1
s2_random_5_percent,original,46752,0,0.079787664,0.9202123,0.08315086,0,1
s2_random_5_percent,original,46832,0,0.7179249,0.2820751,1.265582,1,0
s2_random_5_percent,original,46846,0,0.0038536352,0.9961464,0.0038609505,0,1
s2_random_5_percent,original,46863,0,0.0893772,0.9106228,0.0936265,0,1
s2_random_5_percent,original,46931,0,0.021215227,0.9787848,0.021443605,0,1
s2_random_5_percent,original,46971,1,0.9471721,0.9471721,0.054274462,1,1
s2_random_5_percent,original,46975,0,0.4607348,0.53926516,0.61754787,0,1
s2_random_5_percent,original,46983,0,0.06186848,0.9381315,0.063865185,0,1
s2_random_5_percent,original,46985,0,0.029553207,0.97044677,0.02999878,0,1
s2_random_5_percent,original,47021,1,0.628176,0.628176,0.4649349,1,1
s2_random_5_percent,original,47059,1,0.45214596,0.45214596,0.79375017,0,0
s2_random_5_percent,original,47093,0,0.002452846,0.99754715,0.0024557114,0,1
s2_random_5_percent,original,47111,0,0.011063747,0.98893625,0.011125565,0,1
s2_random_5_percent,original,47116,1,0.7447566,0.7447566,0.29469785,1,1
s2_random_5_percent,original,47117,0,0.5721479,0.4278521,0.84897757,1,0
s2_random_5_percent,original,47131,0,0.027746897,0.9722531,0.028139114,0,1
s2_random_5_percent,original,47134,0,0.30929577,0.6907042,0.37004364,0,1
s2_random_5_percent,original,47162,0,0.00013924968,0.99986076,0.00013923645,0,1
s2_random_5_percent,original,47179,0,0.00015031564,0.9998497,0.00015068054,0,1
s2_random_5_percent,original,47184,0,0.025844717,0.9741553,0.026184559,0,1
s2_random_5_percent,original,47188,0,0.00043028072,0.9995697,0.00043058395,0,1
s2_random_5_percent,original,47239,0,0.0001134382,0.9998866,0.000113487244,0,1
s2_random_5_percent,original,47249,0,0.27029967,0.7297003,0.3151213,0,1
s2_random_5_percent,original,47251,1,0.53830725,0.53830725,0.6193257,1,1
s2_random_5_percent,original,47269,0,0.09964736,0.90035266,0.104968786,0,1
s2_random_5_percent,original,47288,0,0.3779982,0.62200177,0.47481236,0,1
s2_random_5_percent,original,47333,0,0.0034115028,0.99658847,0.003417492,0,1
s2_random_5_percent,original,47432,1,0.868316,0.868316,0.14119957,1,1
s2_random_5_percent,original,47485,1,0.7873435,0.7873435,0.23909064,1,1
s2_random_5_percent,original,47552,1,0.120310165,0.120310165,2.117682,0,0
s2_random_5_percent,original,47576,1,0.9075574,0.9075574,0.09699839,1,1
s2_random_5_percent,original,47610,0,0.14530446,0.85469556,0.15700996,0,1
s2_random_5_percent,original,47616,1,0.82707226,0.82707226,0.18986316,1,1
s2_random_5_percent,original,47642,1,0.72614944,0.72614944,0.31999946,1,1
s2_random_5_percent,original,47682,1,0.5332872,0.5332872,0.628695,1,1
s2_random_5_percent,original,47856,0,0.0012746667,0.99872535,0.0012755394,0,1
s2_random_5_percent,original,47877,1,0.7783742,0.7783742,0.2505479,1,1
s2_random_5_percent,original,47903,0,0.30539075,0.6946093,0.36440587,0,1
s2_random_5_percent,original,47933,1,0.7717482,0.7717482,0.25909695,1,1
s2_random_5_percent,original,47951,1,0.9457863,0.9457863,0.055738643,1,1
s2_random_5_percent,original,47994,0,0.55794233,0.44205767,0.81631494,1,0
s2_random_5_percent,original,48131,0,0.07196843,0.92803156,0.07468963,0,1
s2_random_5_percent,original,48133,0,0.06569962,0.93430036,0.0679574,0,1
s2_random_5_percent,original,48209,0,0.36234748,0.6376525,0.44996184,0,1
s2_random_5_percent,original,48222,0,0.003007178,0.9969928,0.0030117035,0,1
s2_random_5_percent,original,48234,1,0.9366809,0.9366809,0.06541259,1,1
s2_random_5_percent,original,48257,0,0.19468245,0.8053175,0.21651864,0,1
s2_random_5_percent,original,48306,1,0.42983568,0.42983568,0.84435225,0,0
s2_random_5_percent,original,48325,0,0.057382375,0.94261765,0.05909443,0,1
s2_random_5_percent,original,48356,0,0.0036999052,0.9963001,0.003706932,0,1
s2_random_5_percent,original,48407,0,0.006530733,0.99346924,0.0065522194,0,1
s2_random_5_percent,original,48454,1,0.75046974,0.75046974,0.28705597,1,1
s2_random_5_percent,original,48459,0,0.20165831,0.7983417,0.22521853,0,1
s2_random_5_percent,original,48463,0,0.27697262,0.72302735,0.32430816,0,1
s2_random_5_percent,original,48493,0,0.02717007,0.97282994,0.027546167,0,1
s2_random_5_percent,original,48496,0,0.16371328,0.8362867,0.17878377,0,1
s2_random_5_percent,original,48527,1,0.20536706,0.20536706,1.5829563,0,0
s2_random_5_percent,original,48586,1,0.38649827,0.38649827,0.9506278,0,0
s2_random_5_percent,original,48605,0,0.021570936,0.9784291,0.021806955,0,1
s2_random_5_percent,original,48678,0,0.010118024,0.989882,0.010169506,0,1
s2_random_5_percent,original,48680,1,0.93093896,0.93093896,0.071561575,1,1
s2_random_5_percent,original,48746,0,0.034344666,0.9656553,0.03494835,0,1
s2_random_5_percent,original,48820,1,0.30621293,0.30621293,1.1834745,0,0
s3_simulated_data_provider_withdrawal,retain_finetuning,8,0,0.0011338773,0.99886614,0.0011343956,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,20,1,0.66587234,0.66587234,0.40665728,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,42,0,0.10192013,0.8980799,0.10749626,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,57,1,0.86450726,0.86450726,0.14559557,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,64,0,0.019648114,0.98035187,0.019843817,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,165,1,0.37877148,0.37877148,0.9708221,0,0
s3_simulated_data_provider_withdrawal,retain_finetuning,167,0,0.38761675,0.61238325,0.49039692,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,198,0,0.00054872164,0.9994513,0.00054883957,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,210,0,0.000116314186,0.9998837,0.00011634827,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,220,0,0.6271614,0.37283862,0.98660946,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,310,1,0.6514854,0.6514854,0.4285003,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,316,0,0.0020623077,0.9979377,0.002064705,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,359,0,0.006398477,0.9936015,0.006419182,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,360,0,0.15666762,0.8433324,0.17039406,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,391,0,0.0018731037,0.9981269,0.0018749237,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,397,0,0.097450584,0.9025494,0.10253191,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,405,0,0.02821482,0.9717852,0.028620481,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,415,1,0.20037706,0.20037706,1.6075544,0,0
s3_simulated_data_provider_withdrawal,retain_finetuning,427,0,0.003385094,0.99661493,0.003390789,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,441,0,0.27126935,0.7287307,0.316451,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,445,1,0.8385506,0.8385506,0.17608032,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,495,0,0.571779,0.428221,0.8481159,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,516,0,0.0007317083,0.9992683,0.00073194504,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,535,0,0.78033376,0.21966624,1.515646,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,558,0,0.72098565,0.27901435,1.2764921,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,578,1,0.83969074,0.83969074,0.1747216,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,584,1,0.03811738,0.03811738,3.267085,0,0
s3_simulated_data_provider_withdrawal,retain_finetuning,603,0,0.7009372,0.2990628,1.2071021,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,661,0,0.05371385,0.94628614,0.055210352,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,664,0,0.10720044,0.89279956,0.11339307,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,672,0,0.01774552,0.9822545,0.017904758,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,718,1,0.55784494,0.55784494,0.5836742,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,883,0,0.0009074095,0.9990926,0.00090789795,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,913,0,0.00014265721,0.99985737,0.00014305115,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,932,0,0.12873843,0.8712616,0.13781309,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,947,0,0.0007944904,0.9992055,0.00079488754,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,959,0,0.43526024,0.56473976,0.5713903,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1126,0,0.010658165,0.98934186,0.010715485,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1147,0,0.0024000953,0.9975999,0.0024027824,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1170,1,0.8083412,0.8083412,0.21277098,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1264,0,0.011902908,0.9880971,0.011974335,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1268,1,0.8412715,0.8412715,0.17284079,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1280,0,0.17474979,0.8252502,0.1920687,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1299,0,0.025464352,0.97453564,0.025794268,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1300,0,0.008192965,0.99180704,0.0082268715,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1426,0,0.05366939,0.9463306,0.055163145,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1471,0,0.13862255,0.8613775,0.1492225,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1475,0,0.053098157,0.94690186,0.054559946,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1564,0,0.00233366,0.99766636,0.002336502,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1636,0,0.0017429496,0.99825704,0.0017442703,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1650,0,0.5498241,0.45017588,0.79811686,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,1670,0,0.0019867953,0.9980132,0.0019888878,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1680,1,0.5608153,0.5608153,0.5783636,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1692,1,0.29523265,0.29523265,1.2199914,0,0
s3_simulated_data_provider_withdrawal,retain_finetuning,1712,0,0.27611065,0.72388935,0.32311678,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1761,0,0.7738011,0.22619891,1.4863406,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,1774,0,1.6191934e-05,0.9999838,1.6212463e-05,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1781,0,0.37806353,0.62193644,0.47491723,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1798,1,0.61297554,0.61297554,0.48943028,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1802,0,0.04157345,0.95842654,0.04246235,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1804,1,0.9430852,0.9430852,0.058598652,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1809,0,0.041688308,0.9583117,0.042582273,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1829,1,0.7814205,0.7814205,0.2466418,1,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1881,0,0.6160847,0.3839153,0.95733345,1,0
s3_simulated_data_provider_withdrawal,retain_finetuning,1966,0,0.00015335987,0.99984664,0.00015354156,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,1982,0,0.017673662,0.9823263,0.017831802,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2010,0,3.6425208e-06,0.99999636,3.8146973e-06,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2107,0,0.21870065,0.78129935,0.24679697,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2112,0,0.03318657,0.96681345,0.03374982,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2113,0,0.32789445,0.67210555,0.39733988,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2119,0,0.02556017,0.97443986,0.025892496,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2123,0,0.025237352,0.9747627,0.025561333,0,1
s3_simulated_data_provider_withdrawal,retain_finetuning,2125,0,0.00013084538,0.99986917,0.00013065338,0,1
