scenario,display_name,epoch,model,original_index,normalised_entropy
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41553,0.8588014457218881
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41649,0.9632082880470854
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41655,0.05486181583891216
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41665,0.006028942679307044
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41682,0.672169664852976
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41801,0.9843349177004351
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41819,0.9904644989892952
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41905,0.856181856271529
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,41946,0.11488444206122471
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42000,0.014573317000357707
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42198,0.6946365119513497
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42239,0.7904843598139084
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42281,0.0007486525223995765
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42303,0.933502471271444
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42311,0.18405785802234906
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42366,0.7986767865287064
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42394,0.7654427767939181
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42462,0.02719469776228709
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42467,0.8809366705957141
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42489,0.8974095357972096
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42509,0.0050062235553837
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42523,0.8950287633697361
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42524,0.7334193110952693
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42546,0.5052728201659201
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42549,0.8085159935617029
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42706,0.003922972717889376
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42716,0.18546175323148464
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42723,2.4696191620726135e-06
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42773,0.03307598651980475
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42789,0.43226164580520876
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42821,0.08229053999420659
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42837,0.48161530666489727
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42846,0.5945406155224519
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42900,0.17576564097601483
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42909,0.06795935698750961
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42927,0.9832489297878942
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42934,0.08863482561056871
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42972,0.929972001910148
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,42975,0.26273890901447766
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43010,0.5223909180350963
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43027,0.24411709301552334
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43117,0.9388817113040338
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43126,0.7357128083834107
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43215,0.7473983481838449
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43232,0.7382072169757475
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43296,0.4956092307086974
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43314,0.47042541622246925
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43316,0.9162085581422671
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43370,0.3910107262399228
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43381,0.6551016338224689
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43382,0.9806100989494119
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43495,0.5877906403791592
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43536,0.20688270666380792
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43540,0.1588949443791839
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43545,0.20976443000575934
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43559,0.000630291370858366
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43571,0.99546445225372
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43574,0.7120505138808721
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43586,0.6378492453683173
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43620,0.5881726786486902
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43631,0.00010454179239573883
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43636,0.0006598049503171539
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43680,0.8729230210870692
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43699,0.9918158950432323
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43705,0.002870583287000358
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43709,0.9868483968619962
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43733,0.03434875118319622
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43790,0.40406765450450205
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43835,0.9480657241055834
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43837,0.35827572655197254
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43869,0.007094708362120881
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43905,0.19325446178309616
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43916,2.4696191620726135e-06
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,43927,0.9994551958511894
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44006,0.05091956070258638
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44011,0.0003424245912511799
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44016,0.8881123468420233
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44050,0.7644052606467527
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44091,0.6721857631277875
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44098,0.001178123808501083
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44230,0.9612120525289871
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44240,0.9512351981877997
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44341,0.521911607652681
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44355,0.008905023851983504
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44370,0.021962833430327695
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44373,0.00023700506798164973
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44400,0.3575172932720792
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44424,0.7272699378410961
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44447,0.9779447163285281
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44492,0.00483502306566206
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44494,0.291307076889488
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44496,0.15973427385980646
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44538,0.7272189689076671
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44565,0.01764394651480232
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44690,0.01483008972282472
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44727,0.2990139040200473
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44728,0.9474140927698503
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44737,0.0015763080679575337
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44741,0.033451146750849085
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44788,0.0006068220574227979
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44790,0.5981215935194271
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44808,0.11260472257464457
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44829,0.6394965840842979
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44841,0.47756688342055015
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44885,0.8004607706642864
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44906,0.09871231504742671
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44932,0.9940290783259208
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44978,0.28840945115560834
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,44991,0.0012269565588872372
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45013,0.995985499077554
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45030,0.01824659904227907
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45039,0.9370201078704176
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45049,0.9286630586886158
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45113,0.6052647150576373
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45139,0.7283513674370669
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45158,0.7227034450833782
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45212,0.00430152822708092
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45226,0.0003702711039686221
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45230,0.0018647529019024988
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45246,0.0010955865601850116
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45290,0.8626620186168028
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45293,0.24327144782295396
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45296,0.006387698252164656
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45342,0.8969320663932905
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45361,0.992960509761315
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45364,0.9914106470721262
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45382,0.0016767697834705769
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45463,0.9994551958511894
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45479,0.7336606443903196
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45488,0.01652479763193732
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45530,0.9989433505872453
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45557,0.908311630536588
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45560,0.00017201223075437143
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45592,0.2664650378005054
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45689,0.007003037398650262
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45697,0.998278236976232
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45753,0.3448962253934376
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45808,0.0008378930833760887
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45872,0.9252298674094772
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45883,0.002672791663228188
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45890,0.0726917941233595
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45946,0.4514003449967397
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,45972,0.9272548848349733
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46011,0.005574420023345812
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46013,0.2740757680269787
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46037,0.10489300137745762
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46040,0.9481502249187289
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46051,0.25759336287575524
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46109,0.3699020668882112
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46137,0.0003408966336942329
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46198,0.10373167546347577
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46237,0.7401695494247627
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46250,0.005187929806070706
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46307,0.00024335214196932788
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46435,0.9996663615425073
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46444,0.18491945885123742
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46466,0.5471461957961402
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46480,0.012230341956193444
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46481,0.1768817317658865
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46487,0.00037565006193655804
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46495,0.33120060878389856
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46499,0.11214437677130226
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46500,0.9686644148209572
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46501,0.28180047421784954
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46536,0.052227290705071594
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46547,0.8157507678981817
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46612,0.17870502441417604
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46697,0.1693287379580996
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46751,0.9995987129259287
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46759,0.1782828509845068
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46781,0.13425039753938392
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46801,0.00040487598141151864
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46837,0.6737541346723801
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46873,0.6206237613703137
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46912,0.8835372190643256
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46953,0.741985635730726
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,46982,0.798627935579115
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47003,0.848259899071348
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47065,0.06932026077730827
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47105,0.6206112559841344
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47121,0.940491245064354
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47131,0.14211069061880022
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47162,0.0006031160822706613
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47190,0.1497792040184824
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47215,0.003920619193938726
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47239,0.0007675853873680688
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47247,0.9518329796363395
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47263,0.9048667598268965
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47279,0.9833119005641694
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47428,0.0565991157853848
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47484,0.0004125252029934932
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47508,0.8668700914579847
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47565,0.3496784328106485
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47568,0.7284781403793588
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47598,0.03062705965356234
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47607,0.9994894148865944
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47637,0.5478274665141424
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47646,0.8712440105793913
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47673,0.07345889044037499
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47693,0.18380324049311791
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47723,0.4983853892933282
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47730,0.887121702683254
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47740,0.0011705854157322562
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47741,0.0004150024985822658
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47744,0.2647596398646912
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47766,0.5235950027221135
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47767,0.9588007858440002
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47781,0.01659447381290361
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47790,0.012924244285619016
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47839,0.551368132852514
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47885,0.8670724060767552
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47946,0.1373187172658575
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47948,0.4200929936230798
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47991,0.09941071299470135
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,47998,0.3585588299468219
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48065,0.6391527043175461
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48079,0.0004822327874397709
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48100,0.05983240980846922
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48129,0.994699609393202
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48136,0.25879623286205955
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48244,0.7934226383639085
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48270,0.0012906749523533534
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48288,0.2819765775189303
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48308,0.570580058536597
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48346,0.8495254780603997
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48352,0.7694634658490527
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48416,0.607367394270033
s3_simulated_data_provider_withdrawal,Simulated Data Provider Withdrawal (~5%),4.0,fine_tuned,48440,0.14192144199780124
